Rank,Title,Score,Chapters/Volumes,Published
346,Shousetsu Kimi no Na wa.,8.24,Novel (1 vols),Jun 2016 - Jun 2016
347,Your Throne,8.24,Manhwa (? vols),Jan 2020 -
348,Villains Are Destined to Die,8.24,Manhwa (? vols),May 2020 -
349,Genshiken,8.24,Manga (21 vols),Apr 2002 - Aug 2016
350,Solanin,8.24,Manga (2 vols),Jun 2005 - Apr 2006
351,GTO: Shonan 14 Days,8.24,Manga (9 vols),Jun 2009 - Nov 2011
352,Komi-san wa, Comyushou desu.,8.24,Manga (? vols),May 2016 -
353,Tsurezure Children,8.24,Manga (12 vols),Aug 2014 - Jul 2018
354,Yugami-kun ni wa Tomodachi ga Inai,8.24,Manga (16 vols),May 2012 - May 2019
355,Danshi Koukousei no Nichijou,8.24,Manga (7 vols),May 2009 - Sep 2012
356,Aku no Hana,8.23,Manga (11 vols),Sep 2009 - May 2014
357,Hirunaka no Ryuusei,8.23,Manga (12 vols),May 2011 - Nov 2014
358,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,8.23,Light Novel (12 vols),Apr 2011 - Apr 2015
359,Kishuku Gakkou no Juliet,8.23,Manga (16 vols),Jul 2015 - Sep 2019
360,Kaichou wa Maid-sama!: Marriage,8.23,Manga (1 vols),Nov 2013 - Apr 2018
361,Tonikaku Kawaii,8.23,Manga (? vols),Feb 2018 -
362,Meteor Methuselah,8.23,Manga (11 vols),Aug 1998 - May 2011
363,Saiyuuki Reload,8.23,Manga (10 vols),Mar 2002 - Jun 2009
364,Boogiepop Series,8.23,Light Novel (? vols),Feb 1998 -
365,Hikari to Tomo ni...: Jiheishouji wo Kakaete,8.23,Manga (15 vols),Sep 2000 - Apr 2009
366,Tasogare Otome x Amnesia,8.23,Manga (10 vols),Apr 2008 - Sep 2013
367,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8.23,Light Novel (? vols),Jan 2013 -
368,Dead Dead Demon's Dededededestruction,8.23,Manga (12 vols),Apr 2014 - Feb 2022
369,Spirit Fingers,8.22,Manhwa (13 vols),May 2015 - Jul 2018
370,NHK ni Youkoso!,8.22,Novel (1 vols),Jan 2002 - Jan 2002
371,Dandadan,8.22,Manga (? vols),Apr 2021 -
372,Hirayasumi,8.22,Manga (? vols),Apr 2021 -
373,Usogui,8.22,Manga (49 vols),May 2006 - Dec 2017
374,Initial D,8.21,Manga (48 vols),Jun 1995 - Jul 2013
375,Rookies,8.21,Manga (24 vols),Feb 1998 - Aug 2003
376,7 Seeds,8.21,Manga (35 vols),Oct 2001 - May 2017
377,Koori no Mamono no Monogatari,8.21,Manga (24 vols),Aug 1995 - Jun 2003
378,Hitsugikatsugi no Kuro.: Kaichu Tabi no Wa,8.21,Manga (7 vols),Dec 2004 - May 2018
379,Touhou Shinigami: Meteor Methuselah Gaiden,8.21,Manga (1 vols),Oct 2004 - Jun 2007
380,Diamond no Ace,8.21,Manga (47 vols),May 2006 - Jul 2015
381,Hidamari ga Kikoeru,8.21,Manga (1 vols),Dec 2013 - Aug 2014
382,Ultra Heaven,8.21,Manga (3 vols),Jun 2001 - Oct 2009
383,Mahouka Koukou no Rettousei,8.21,Light Novel (32 vols),Jul 2011 - Sep 2020
384,Nukozuke!,8.21,Manga (? vols),Apr 2012 -
385,Dr. Stone,8.21,Manga (26 vols),Mar 2017 - Mar 2022
386,NieR:Automata,8.21,Light Novel (2 vols),Aug 2017 - Oct 2017
387,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-4 Shou - Seiiki to Gouyoku no Majo,8.21,Manga (? vols),Sep 2019 -
388,Fushigi Neko no Kyuu-chan,8.20,Manga (? vols),Jan 2018 -
389,Last Game,8.20,Manga (11 vols),Aug 2011 - Jun 2016
390,No.6 Beyond,8.20,Novel (1 vols),Nov 2012 - Nov 2012
391,Yuu☆Yuu☆Hakusho,8.20,Manga (19 vols),Nov 1990 - Jul 1994
392,Ookiku Furikabutte,8.20,Manga (? vols),Sep 2003 -
393,Adolf ni Tsugu,8.20,Manga (4 vols),Dec 1982 - May 1985
394,Historie,8.20,Manga (? vols),Jan 2003 -
395,Crows,8.20,Manga (26 vols),1990 - 1998
396,Sengoku Youko,8.20,Manga (17 vols),Dec 2007 - May 2016
397,Zankoku na Kami ga Shihai suru,8.20,Manga (17 vols),May 1992 - May 2001
398,Higurashi no Naku Koro ni Kai: Matsuribayashi-hen,8.20,Manga (8 vols),Jun 2008 - Apr 2011
399,Non Non Biyori,8.20,Manga (16 vols),Sep 2009 - Feb 2021
400,Helck,8.20,Manga (12 vols),May 2014 - Dec 2017
401,Bokura no Shokutaku,8.20,Manga (1 vols),Nov 2015 - Jan 2017
402,Bungou Stray Dogs Wan!,8.19,Manga (? vols),Dec 2015 -
403,Yakusoku no Neverland,8.19,Manga (20 vols),Aug 2016 - Jun 2020
404,Bleach: Can't Fear Your Own World,8.19,Light Novel (3 vols),Aug 2017 - Dec 2018
405,Bishoujo Senshi Sailor Moon,8.19,Manga (18 vols),Dec 1991 - Feb 1997
406,Trigun Maximum,8.19,Manga (14 vols),Jul 1998 - Feb 2008
407,The One,8.19,Manhua (18 vols),Jan 2005 - Feb 2014
408,Sora no Otoshimono,8.19,Manga (20 vols),Mar 2007 - Feb 2014
409,Keishichou Tokuhanka 007,8.19,Manga (11 vols),Oct 2006 - Mar 2012
410,Boku ga Otto ni Deau made,8.19,Manga (1 vols),Apr 2020 - Feb 2021
411,High School DxD,8.19,Light Novel (25 vols),Sep 2008 - Mar 2018
412,Fate/kaleid liner Prisma☆Illya 3rei!!,8.19,Manga (? vols),May 2012 -
413,xxxHOLiC: Rei,8.19,Manga (4 vols),Mar 2013 - Mar 2017
414,Innocent,8.19,Manga (9 vols),Jan 2013 - Apr 2015
415,Fukigen na Mononokean,8.19,Manga (18 vols),Sep 2013 - Apr 2021
416,Gokushufudou,8.18,Manga (? vols),Feb 2018 -
417,Gimai Seikatsu,8.18,Light Novel (? vols),Jan 2021 -
418,Shingetsutan Tsukihime,8.18,Manga (10 vols),Aug 2003 - Jul 2010
419,Fushigi Yuugi: Genbu Kaiden,8.18,Manga (12 vols),Mar 2003 - Feb 2013
420,H2,8.18,Manga (34 vols),1992 - 1999
421,Akumetsu,8.18,Manga (18 vols),Oct 2002 - Apr 2006
422,Kimi to Boku.,8.18,Manga (? vols),Sep 2004 - Mar 2022
423,Date A Live,8.18,Light Novel (22 vols),Mar 2011 - Mar 2020
424,Feng Shen Ji,8.18,Manhua (? vols),2010 - 2011
425,Getter Robo Saga,8.17,Manga (9 vols),-
426,Binbougami ga!,8.17,Manga (16 vols),Jun 2008 - Jul 2013
427,Ao Haru Ride,8.17,Light Novel (6 vols),Dec 2011 - Jun 2015
428,Can't See Can't Hear But Love,8.17,Manhwa (6 vols),Oct 2010 - Aug 2011
429,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8.17,Manga (3 vols),Apr 2012 - Apr 2013
430,Shuumatsu no Walküre,8.17,Manga (? vols),Nov 2017 -
431,King's Maker,8.17,Manhwa (3 vols),Apr 2017 - Nov 2017
432,Something About Us,8.17,Manhwa (5 vols),Oct 2014 - Oct 2016
433,Shingeki no Kyojin: Kuinaki Sentaku,8.17,Manga (2 vols),Nov 2013 - Jun 2014
434,Boku no Hero Academia,8.17,Manga (? vols),Jul 2014 -
435,Otouto no Otto,8.17,Manga (4 vols),Sep 2014 - May 2017
436,Kareshi Kanojo no Jijou,8.17,Manga (21 vols),Dec 1995 - May 2005
437,Uzumaki,8.17,Manga (3 vols),Jan 1998 - Aug 1999
438,NHK ni Youkoso!,8.17,Manga (8 vols),Dec 2003 - Apr 2007
439,Shiawase Kissa 3-choume,8.17,Manga (15 vols),Dec 2004 - Aug 2009
440,Higurashi no Naku Koro ni: Watanagashi-hen,8.17,Manga (2 vols),Apr 2005 - Mar 2006
441,JoJo no Kimyou na Bouken Part 2: Sentou Chouryuu,8.17,Manga (7 vols),Oct 1987 - Mar 1989
442,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8.17,Manga (17 vols),Nov 1995 - Mar 1999
443,Sayonara Zetsubou Sensei,8.16,Manga (30 vols),Apr 2005 - Jun 2012
444,Maison Ikkoku,8.16,Manga (15 vols),Oct 1980 - Apr 1987
445,Emma,8.16,Manga (10 vols),Dec 2001 - Feb 2008
446,City Hunter,8.16,Manga (35 vols),Feb 1985 - Nov 1991
447,Oresama Teacher,8.16,Manga (29 vols),Jul 2007 - Feb 2020
448,Kono Sekai no Katasumi ni,8.16,Manga (3 vols),Jan 2007 - Jan 2009
449,Cardcaptor Sakura: Clear Card-hen,8.16,Manga (? vols),Jun 2016 -
450,Ran to Haiiro no Sekai,8.16,Manga (7 vols),Dec 2008 - Apr 2015
451,Ao Haru Ride,8.16,Manga (13 vols),Jan 2011 - Feb 2015
452,Hajishirazu no Purple Haze: JoJo no Kimyou na Bouken yori,8.16,Light Novel (1 vols),Sep 2011 - Sep 2011
453,Mahou Shoujo Madoka★Magica: The Different Story,8.16,Manga (3 vols),Jun 2012 - Nov 2012
454,Steins;Gate: Aishin Meizu no Babel,8.16,Manga (4 vols),May 2012 - Jan 2014
455,Bungou Stray Dogs: Dead Apple,8.16,Manga (? vols),Mar 2018 -
456,Rojica to Rakkasei,8.16,Manga (3 vols),Nov 2017 - Jul 2019
457,Ase to Sekken,8.16,Manga (11 vols),Jun 2018 - Jan 2021
458,Her Tale of Shim Chong,8.16,Manhwa (7 vols),Sep 2017 - Mar 2019
459,One Piece: Episode A,8.16,Manga (2 vols),Sep 2020 - Dec 2021
460,One Room Angel,8.15,Manga (1 vols),Oct 2017 - Dec 2018
461,Bokura wa Minna Kawai-sou,8.15,Manga (11 vols),Apr 2010 - May 2018
462,Noblesse,8.15,Manhwa (? vols),Dec 2007 - Jan 2019
463,God Child,8.15,Manga (8 vols),May 2001 - Oct 2003
464,Higurashi no Naku Koro ni: Onikakushi-hen,8.15,Manga (2 vols),Mar 2005 - Mar 2006
465,NG Life,8.15,Manga (9 vols),Feb 2006 - Mar 2009
466,Seven Days,8.15,Manga (2 vols),Sep 2007 - Jun 2009
467,Beelzebub,8.15,Manga (28 vols),Feb 2009 - Mar 2015
468,Major,8.15,Manga (78 vols),Jul 1994 - Jul 2010
469,Steins;Gate 0,8.15,Manga (6 vols),Jul 2017 - Feb 2020
470,Chrno Crusade,8.14,Manga (8 vols),Dec 1998 - May 2004
471,Gunnm: Last Order,8.14,Manga (19 vols),Jul 2001 - Jan 2014
472,Iryuu: Team Medical Dragon,8.14,Manga (25 vols),Nov 2002 - Jan 2011
473,Rosario to Vampire: Season II,8.14,Manga (14 vols),Nov 2007 - Apr 2014
474,Ginga Nagareboshi Gin,8.14,Manga (18 vols),Nov 1983 - Feb 1987
475,Hanma Baki,8.14,Manga (37 vols),Dec 2005 - Aug 2012
476,Baby Steps,8.14,Manga (47 vols),Oct 2007 - Nov 2017
477,Full Metal Panic!,8.14,Light Novel (12 vols),Sep 1998 - Aug 2011
478,Tonari no Kaibutsu-kun,8.14,Manga (13 vols),Aug 2008 - Nov 2013
479,Shin High School DxD,8.14,Light Novel (? vols),Jul 2018 -
480,19 Tian,8.14,Manhua (? vols),Oct 2018 -
481,Hoshi Mamoru Inu,8.14,Manga (1 vols),Jul 2008 - Jan 2009
482,Dai Densetsu no Yuusha no Densetsu,8.14,Light Novel (? vols),Oct 2007 -
483,Donten ni Warau,8.14,Manga (6 vols),Oct 2010 - May 2013
484,Hikaru ga Chikyuu ni Ita Koro......,8.14,Light Novel (10 vols),May 2011 - Apr 2014
485,Amaama to Inazuma,8.14,Manga (12 vols),Feb 2013 - Dec 2018
486,Mushoku Tensei: Isekai Ittara Honki Dasu,8.14,Manga (? vols),May 2014 -
487,Kusuriya no Hitorigoto,8.13,Light Novel (? vols),Aug 2014 -
488,Cheese in the Trap Season 4,8.13,Manhwa (7 vols),Sep 2015 - Mar 2017
489,Souyaku Toaru Majutsu no Index,8.13,Light Novel (? vols),Feb 2020 -
490,Kono Subarashii Sekai ni Shukufuku wo! Spin-off: Kono Subarashii Sekai ni Bakuen wo!,8.13,Light Novel (5 vols),Jul 2014 - Mar 2019
491,Sabishisugite Lesbian Fuuzoku ni Ikimashita Report,8.13,Manga (1 vols),Jun 2016 - Jun 2016
492,Majo no Tabitabi,8.13,Light Novel (? vols),Apr 2016 -
493,Doukyuusei: Gold Ring & Silver Ring,8.13,Manga (1 vols),Nov 2016 - Nov 2016
494,Cheese in the Trap Season 3,8.13,Manhwa (12 vols),Jan 2013 - Aug 2015
495,Katekyo Hitman Reborn!,8.13,Manga (42 vols),May 2004 - Nov 2012
496,Sakigake!! Cromartie Koukou,8.13,Manga (17 vols),Jul 2000 - May 2006
497,Kuroko no Basket,8.13,Manga (30 vols),Dec 2008 - Sep 2014
498,Hikaru no Go,8.12,Manga (23 vols),Dec 1998 - Jul 2003
499,Gantz,8.12,Manga (37 vols),Jul 2000 - Jun 2013
500,Wild Adapter,8.12,Manga (7 vols),2001 - Mar 2016
501,Koukou Debut,8.12,Manga (15 vols),Aug 2003 - May 2013
502,Boku no Chikyuu wo Mamotte,8.12,Manga (21 vols),1987 - 1994
503,Majin Tantei Nougami Neuro,8.12,Manga (23 vols),Feb 2005 - Apr 2009
504,Pocket Monsters Special,8.12,Manga (? vols),Apr 1997 -
505,Futatsu no Spica,8.12,Manga (16 vols),Jun 2000 - Aug 2009
506,Girl Friends,8.12,Manga (5 vols),Oct 2006 - Aug 2010
507,Getter Robo Go,8.12,Manga (7 vols),Feb 1991 - Jan 1992
508,One Piece: Strong World,8.12,One-shot (? vols),Nov 2009 - Dec 2009
509,Hidamari ga Kikoeru: Koufukuron,8.12,Manga (1 vols),Apr 2015 - Feb 2016
510,Ookami Kodomo no Ame to Yuki,8.12,Novel (1 vols),Jun 2012 - Jun 2012
511,Ouran Koukou Host Club University Special,8.12,Manga (? vols),Jul 2011 - Aug 2011
512,Kase-san Series,8.12,Manga (? vols),Aug 2010 -
513,Magi: Sinbad no Bouken,8.11,Manga (19 vols),May 2013 - May 2018
514,X,8.11,Manga (18 vols),Mar 1992 - Mar 2003
515,Kindaichi Shounen no Jikenbo: File Series,8.11,Manga (27 vols),Oct 1992 - Oct 1997
516,Shijou Saikyou no Deshi Kenichi,8.11,Manga (61 vols),Aug 2002 - Sep 2014
517,Vagrant Soldier Ares,8.11,Manhwa (26 vols),2001 - 2007
518,Hokuto no Ken,8.11,Manga (27 vols),Sep 1983 - Jul 1988
519,Karakai Jouzu no Takagi-san,8.11,Manga (? vols),Jun 2012 -
520,Yahari Ore no Seishun Love Comedy wa Machigatteiru. @comic,8.11,Manga (? vols),Dec 2012 -
521,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-3 Shou - Truth of Zero,8.11,Manga (11 vols),May 2015 - Sep 2019
522,Hitori Koukan Nikki,8.11,Manga (2 vols),May 2016 - Nov 2017
523,Karakai Jouzu no (Moto) Takagi-san,8.11,Manga (? vols),Jul 2017 -
524,Sono Bisque Doll wa Koi wo Suru,8.10,Manga (? vols),Jan 2018 -
525,Your Letter,8.10,Manhwa (1 vols),Aug 2018 - Oct 2018
526,The Remarried Empress,8.10,Manhwa (? vols),Oct 2019 -
527,Baraou no Souretsu,8.10,Manga (17 vols),Oct 2013 - Jan 2022
528,Ore Monogatari!!,8.10,Manga (13 vols),Dec 2011 - Jul 2016
529,K: Memory of Red,8.10,Manga (3 vols),May 2012 - Jul 2013
530,High Score Girl,8.10,Manga (10 vols),Oct 2010 - Sep 2018
531,About Death,8.10,Manhwa (2 vols),Sep 2012 - Feb 2013
532,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.10,Manga (16 vols),Mar 1989 - Apr 1992
533,Let Dai,8.10,Manhwa (15 vols),1995 - 2005
534,Shigurui,8.10,Manga (15 vols),Jun 2003 - Jul 2010
535,Shaman King Kanzenban,8.10,Manga (? vols),Mar 2008 - Apr 2009
536,Saraiya Goyou,8.10,Manga (8 vols),Nov 2005 - Jul 2010
537,Orange,8.10,Light Novel (3 vols),Jul 2015 - Mar 2016
538,Hikaru ga Shinda Natsu,8.10,Manga (? vols),Aug 2021 -
539,Kaoru Hana wa Rin to Saku,8.09,Manga (? vols),Oct 2021 -
540,Winter Woods,8.09,Manhwa (7 vols),Jul 2014 - Jan 2017
541,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,8.09,Manga (1 vols),Apr 2017 - Jul 2017
542,Sasayaku You ni Koi wo Utau,8.09,Manga (? vols),Feb 2019 -
543,Watashi no Oshi wa Akuyaku Reijou.: Revolution,8.09,Light Novel (? vols),Dec 2021 -
544,Owari no Seraph: Ichinose Guren, 16-sai no Catastrophe,8.09,Light Novel (7 vols),Jan 2013 - Dec 2016
545,Gekijouban Mahou Shoujo Madoka★Magica: Shinpen - Hangyaku no Monogatari,8.09,Manga (3 vols),Nov 2013 - Jan 2014
546,Nogi Wakaba wa Yuusha de Aru,8.09,Light Novel (2 vols),Jul 2015 - Jan 2017
547,Shinsetsu Ookami to Koushinryou: Ookami to Youhishi,8.09,Light Novel (? vols),Sep 2016 -
548,Cheese in the Trap Season 2,8.09,Manhwa (9 vols),Jun 2011 - Oct 2012
549,Runway de Waratte,8.09,Manga (22 vols),May 2017 - Jul 2021
550,Beauty Pop,8.09,Manga (10 vols),Sep 2003 - Feb 2008
551,Gunslinger Girl,8.09,Manga (15 vols),May 2002 - Sep 2012
552,Bokurano,8.09,Manga (11 vols),Nov 2003 - Jun 2009
553,Soul Eater,8.09,Manga (25 vols),Jun 2003 - Aug 2013
554,Gokusen,8.09,Manga (15 vols),Dec 1999 - Feb 2007
555,Akagi: Yami ni Oritatta Tensai,8.09,Manga (36 vols),Jun 1991 - Feb 2018
556,Kaze to Ki no Uta,8.09,Manga (17 vols),Feb 1976 - Jun 1984
557,Capeta,8.09,Manga (32 vols),Feb 2003 - Mar 2013
558,Oboreru Knife,8.09,Manga (17 vols),Oct 2004 - Dec 2013
559,Bakuon Rettou,8.09,Manga (18 vols),Oct 2002 - Nov 2012
560,Dogs: Bullets & Carnage,8.08,Manga (10 vols),Jun 2005 - Mar 2015
561,Five Star Stories,8.08,Manga (? vols),Apr 1986 -
562,Soredemo Machi wa Mawatteiru,8.08,Manga (16 vols),Mar 2005 - Oct 2016
563,Hotarubi no Mori e,8.08,Manga (1 vols),Jun 2002 - Mar 2003
564,Chichi no Koyomi,8.08,Manga (1 vols),Apr 1994 - Sep 1994
565,Adekan,8.08,Manga (? vols),Jul 2007 -
566,Ningen Shikkaku,8.08,Manga (3 vols),Feb 2009 - Apr 2011
567,Subete no Jinrui wo Hakai suru. Sorera wa Saisei Dekinai.,8.08,Manga (? vols),Nov 2018 -
568,Jibaku Shounen Hanako-kun 0,8.08,Manga (1 vols),Jun 2014 - Aug 2014
569,Zense Coupling,8.08,Manga (7 vols),Apr 2018 - Apr 2020
570,Mahou Shoujo Madoka★Magica,8.08,Manga (3 vols),Feb 2011 - May 2011
571,Gangsta.,8.08,Manga (? vols),Jan 2011 -
572,Hitoribocchi no ○○ Seikatsu,8.08,Manga (8 vols),Sep 2013 - Apr 2021
573,Shinai naru Boku e Satsui wo Komete,8.07,Manga (11 vols),May 2018 - Sep 2020
574,Urasekai Picnic,8.07,Novel (? vols),Feb 2017 -
575,Houkago Shounen Hanako-kun,8.07,Manga (? vols),Feb 2018 -
576,Heesu in Class 2,8.07,Manhwa (4 vols),Nov 2017 - Jun 2019
577,The Fantasie of a Stepmother,8.07,Manhwa (? vols),Jul 2019 -
578,Ore to Akuma no Blues,8.07,Manga (? vols),Jan 2005 -
579,Higurashi no Naku Koro ni: Tatarigoroshi-hen,8.07,Manga (2 vols),May 2005 - May 2006
580,The Ravages of Time,8.07,Manhua (? vols),Jun 2001 -
581,Tobaku Datenroku Kaiji,8.07,Manga (13 vols),Nov 2004 - Apr 2008
582,Yamamoto Zenjirou to Moushimasu,8.07,Manga (5 vols),Feb 2007 - Aug 2011
583,Kingdom Hearts: 358/2 Days,8.07,Manga (5 vols),Aug 2009 - Sep 2012
584,The Legend of the Sun Knight,8.07,Light Novel (8 vols),Jul 2007 - Nov 2011
585,Ouran Koukou Host Club Short Special,8.07,One-shot (? vols),Nov 2010 - Nov 2010
586,Byousoku 5 Centimeter,8.07,Novel (1 vols),Nov 2007 - Nov 2007
587,Hyouka,8.07,Manga (? vols),Jan 2012 -
588,Log Horizon,8.07,Light Novel (? vols),Apr 2010 -
589,Tanaka-kun wa Itsumo Kedaruge,8.07,Manga (13 vols),Jul 2013 - Jul 2019
590,Rokujouma no Shinryakusha!?,8.07,Light Novel (? vols),Mar 2009 -
591,Noragami: Shuuishuu,8.07,Manga (? vols),Nov 2011 -
592,Higurashi no Naku Koro ni - Dai 1-wa: Onikakushi-hen,8.07,Light Novel (2 vols),Aug 2007 - Sep 2007
593,Girls & Panzer: Ribbon no Musha,8.07,Manga (16 vols),Sep 2014 - Mar 2021
594,Nekota no Koto ga Kininatte Shikatanai.,8.07,Manga (10 vols),Apr 2013 - Dec 2016
595,Fate/stay night: Heaven's Feel,8.07,Manga (? vols),May 2015 -
596,Gakkougurashi!,8.06,Manga (12 vols),May 2012 - Nov 2019
597,Summertime Render,8.06,Manga (13 vols),Oct 2017 - Feb 2021
598,Tokidoki Bosotto Russia-go de Dereru Tonari no Aalya-san,8.06,Light Novel (? vols),Feb 2021 -
599,Saihate no Paladin,8.06,Light Novel (? vols),Mar 2016 -
600,Koi dano Ai dano,8.06,Manga (11 vols),Oct 2009 - Apr 2016
601,Zoku Hoshi Mamoru Inu,8.06,Manga (1 vols),Jul 2009 - Nov 2009
602,Voynich Hotel,8.06,Manga (3 vols),Oct 2006 - Mar 2015
603,Yamada-kun to 7-nin no Majo,8.06,Manga (28 vols),Feb 2012 - Feb 2017
604,Medaka Box Gaiden: Good Loser Kumagawa,8.06,Light Novel (2 vols),Oct 2012 - Nov 2012
605,Kagerou Daze,8.06,Light Novel (8 vols),May 2012 - Dec 2017
606,Touhou Suzunaan: Forbidden Scrollery.,8.06,Manga (7 vols),Oct 2012 - Jul 2017
607,Naruto,8.06,Manga (72 vols),Sep 1999 - Nov 2014
608,Vassalord.,8.06,Manga (7 vols),Nov 2004 - Feb 2013
609,Oooku,8.06,Manga (19 vols),Jun 2004 - Dec 2020
610,Ashita no Ousama,8.06,Manga (10 vols),1996 - 2001
611,Saiyuuki Reload Blast,8.06,Manga (? vols),Dec 2009 -
612,Full Moon wo Sagashite,8.05,Manga (7 vols),Dec 2001 - Apr 2004
613,Vampire Juujikai,8.05,Manga (9 vols),Aug 2003 - Feb 2007
614,Rough,8.05,Manga (12 vols),1987 - 1989
615,Detroit Metal City,8.05,Manga (10 vols),Apr 2005 - Apr 2010
616,D.Gray-man: Reverse,8.05,Light Novel (3 vols),May 2005 - Dec 2010
617,"Bungaku Shoujo" Series,8.05,Light Novel (8 vols),Apr 2006 - Aug 2008
618,Seiyuu Ka!,8.05,Manga (12 vols),Jun 2009 - Feb 2013
619,Omoide Emanon,8.05,Manga (1 vols),Sep 2006 - Jan 2008
620,Mystery to Iu nakare,8.05,Manga (? vols),Nov 2017 -
621,Steins;Gate: Eigou Kaiki no Pandora,8.05,Manga (? vols),May 2014 -
622,Aoharu x Kikanjuu,8.05,Manga (18 vols),Jun 2012 - Aug 2019
623,Doupo Cangqiong,8.05,Manhua (? vols),Jun 2012 -
624,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-2 Shou - Yashiki no Isshuukan-hen,8.05,Manga (5 vols),Oct 2014 - Oct 2017
625,Hakumei to Mikochi,8.05,Manga (? vols),Apr 2011 -
626,Fate/stay night: Garden of Avalon,8.05,Light Novel (1 vols),Mar 2015 - Mar 2015
627,Touhou Ibara Kasen: Wild and Horned Hermit.,8.05,Manga (10 vols),Jul 2010 - Jun 2019
628,Kokoro Connect,8.05,Light Novel (11 vols),Jan 2010 - Sep 2013
629,Kyoukaisenjou no Horizon,8.05,Light Novel (29 vols),Sep 2008 - Dec 2018
630,Mahou Shoujo Madoka★Magica,8.05,Light Novel (2 vols),Aug 2011 - Aug 2011
631,Ghost Hunt: Akumu no Sumu Ie,8.05,Manga (3 vols),Jul 2012 - Jul 2016
632,Saenai Heroine no Sodatekata,8.05,Light Novel (13 vols),Jul 2012 - Oct 2017
633,Tokidoki,8.05,One-shot (? vols),Oct 2016 - Oct 2016
634,Senryuu Shoujo,8.05,Manga (13 vols),Oct 2016 - Apr 2020
635,Usemono Yado,8.04,Manga (3 vols),Mar 2014 - Oct 2015
636,Tsubaki-chou Lonely Planet,8.04,Manga (14 vols),May 2015 - Aug 2019
637,Yofukashi no Uta,8.04,Manga (? vols),Aug 2019 -
638,Viral Hit,8.04,Manhwa (? vols),Nov 2019 -
639,Shigeshoushi,8.04,Manga (7 vols),May 2002 - Apr 2013
640,Gokinjo Monogatari,8.04,Manga (7 vols),Feb 1995 - Oct 1997
641,Boku no Hatsukoi wo Kimi ni Sasagu,8.04,Manga (12 vols),Aug 2005 - Jul 2008
642,Kingyosou,8.04,Manga (2 vols),Aug 2005 - Feb 2007
643,Steins;Gate,8.04,Manga (3 vols),Sep 2009 - Jul 2013
644,Kocchi Muite! Miiko,8.04,Manga (? vols),1995 -
645,Pandora Hearts: Caucus Race,8.03,Light Novel (3 vols),Mar 2011 - May 2013
646,Weak Hero,8.03,Manhwa (? vols),May 2018 -
647,Restart wa Onaka wo Sukasete,8.03,Manga (1 vols),Dec 2019 - Aug 2020
648,Anemone wa Netsu wo Obiru,8.03,Manga (? vols),Nov 2020 -
649,Ao no Flag,8.03,Manga (8 vols),Feb 2017 - Apr 2020
650,Chi no Wadachi,8.03,Manga (? vols),Feb 2017 -
651,Life,8.03,Manga (20 vols),Apr 2002 - Feb 2009
652,MeruPuri: Märchen☆Prince,8.03,Manga (4 vols),Aug 2002 - Sep 2004
653,Gosick,8.03,Light Novel (9 vols),Dec 2003 - Jul 2011
654,Hidamari Sketch,8.03,Manga (? vols),Feb 2004 -
655,Devilman,8.03,Manga (5 vols),Jun 1972 - Jun 1973
656,Sunadokei,8.03,Manga (10 vols),Aug 2003 - Aug 2006
657,Shoukoku no Altair,8.03,Manga (? vols),Jul 2007 -
658,Toshokan Sensou: Love & War,8.03,Manga (15 vols),Sep 2007 - Feb 2015
659,Tokyo Ghoul,8.03,Light Novel (3 vols),Jul 2013 - Dec 2014
660,Ousama Ranking,8.02,Manga (? vols),Feb 2019 -
661,Boys Run the Riot,8.02,Manga (4 vols),Jan 2020 - Oct 2020
662,Hori-san to Miyamura-kun,8.02,Manga (10 vols),Feb 2007 - Dec 2011
663,10 Dance,8.02,Manga (? vols),Dec 2011 -
664,Tokyo Babylon,8.02,Manga (7 vols),1990 - 1993
665,Tekkon Kinkreet,8.02,Manga (3 vols),1993 - 1994
666,Saiyuuki,8.02,Manga (9 vols),Feb 1997 - Jan 2002
667,Worst,8.02,Manga (33 vols),Sep 2001 - Jul 2013
668,Toradora!,8.02,Manga (? vols),Jul 2007 -
669,Seitokai Yakuindomo,8.02,Manga (22 vols),May 2007 - Nov 2021
670,Kanata no Astra,8.02,Manga (5 vols),May 2016 - Dec 2017
671,Kono Subarashii Sekai ni Shukufuku wo! Spin-off: Kono Kamen no Akuma ni Soudan wo!,8.01,Light Novel (1 vols),Sep 2015 - Dec 2015
672,Doukyonin wa Hiza, Tokidoki, Atama no Ue.,8.01,Manga (? vols),Jun 2015 -
673,The Reason Why Raeliana Ended up at the Duke's Mansion,8.01,Manhwa (? vols),Sep 2017 - Mar 2021
674,Gekijouban One Piece: Stampede,8.01,Light Novel (1 vols),Aug 2019 - Aug 2019
675,Tate no Yuusha no Nariagari,8.01,Light Novel (? vols),Aug 2013 -
