Rank|Title|Score|Episodes|Airing|Link
-|Shoujo kara Shoujo e...|6.93|OVA (2 eps)|Feb 2016 - Mar 2016|https://myanimelist.net/anime/32518/Shoujo_kara_Shoujo_e
-|Iizuka-senpai x Blazer: Ane Kyun! yori The Animation|6.93|OVA (1 eps)|Nov 2016 - Nov 2016|https://myanimelist.net/anime/34107/Iizuka-senpai_x_Blazer__Ane_Kyun_yori_The_Animation
-|Ikkyuu Nyuukon|6.92|OVA (4 eps)|Oct 2017 - Jun 2018|https://myanimelist.net/anime/36121/Ikkyuu_Nyuukon
-|Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase|6.91|OVA (2 eps)|Dec 2006 - Mar 2007|https://myanimelist.net/anime/2867/Ane_Jiru_The_Animation__Shirakawa_Sanshimai_ni_Omakase
-|Uchuu Kaizoku Sara Special|6.91|Special (1 eps)|Nov 2010 - Nov 2010|https://myanimelist.net/anime/10280/Uchuu_Kaizoku_Sara_Special
-|Marshmallow★Imouto★Succubus★|6.90|OVA (2 eps)|Mar 2016 - Apr 2016|https://myanimelist.net/anime/32405/Marshmallow★Imouto★Succubus★
-|Oni Chichi|6.90|OVA (2 eps)|Oct 2009 - May 2010|https://myanimelist.net/anime/6893/Oni_Chichi
-|Aneimo|6.90|OVA (2 eps)|Aug 2008 - Dec 2008|https://myanimelist.net/anime/5194/Aneimo
-|Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou|6.90|OVA (2 eps)|Feb 2013 - Jun 2013|https://myanimelist.net/anime/16914/Chu_Shite_Agechau__Oshikake_Oneesan_no_Seikou_Chiryou
-|Fault!! Service: Aratanaru Rival|6.90|OVA (1 eps)|Feb 2013 - Feb 2013|https://myanimelist.net/anime/16638/Fault_Service__Aratanaru_Rival
-|Kakushi Dere|6.90|OVA (3 eps)|Apr 2013 - Nov 2013|https://myanimelist.net/anime/17745/Kakushi_Dere
-|Kangoku Senkan|6.90|OVA (4 eps)|May 2009 - Dec 2010|https://myanimelist.net/anime/6465/Kangoku_Senkan
-|Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase|6.89|OVA (2 eps)|Nov 2010 - Feb 2011|https://myanimelist.net/anime/9435/Ane_Jiru_2_The_Animation__Shirakawa_Sanshimai_ni_Omakase
-|Fuyu no Semi Special|6.89|OVA (1 eps)|Mar 2008 - Mar 2008|https://myanimelist.net/anime/10048/Fuyu_no_Semi_Special
-|Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation|6.89|OVA (1 eps)|Oct 2020 - Oct 2020|https://myanimelist.net/anime/42592/Kaa-chan_no_Tomodachi_ni_Shikotteru_Tokoro_Mirareta_The_Animation
-|Kiniitta Chitsu ni Ikinari Nakadashi OK na Resort-tou|6.89|ONA (2 eps)|Sep 2017 - Oct 2017|https://myanimelist.net/anime/37771/Kiniitta_Chitsu_ni_Ikinari_Nakadashi_OK_na_Resort-tou
-|Nudist Beach ni Shuugaku Ryokou de!! The Animation|6.89|OVA (2 eps)|May 2016 - Oct 2016|https://myanimelist.net/anime/32833/Nudist_Beach_ni_Shuugaku_Ryokou_de_The_Animation
-|Nuki Doki! Tenshi to Akuma no Sakusei Battle|6.89|OVA (2 eps)|May 2013 - Sep 2013|https://myanimelist.net/anime/17867/Nuki_Doki_Tenshi_to_Akuma_no_Sakusei_Battle
-|Spocon!|6.89|OVA (2 eps)|Sep 2014 - Oct 2014|https://myanimelist.net/anime/24377/Spocon
-|Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation|6.89|OVA (1 eps)|Apr 2020 - Apr 2020|https://myanimelist.net/anime/41207/Tenioha_2__Limit_Over_-_Mada_Mada_Ippai_Ecchi_Shiyo_The_Animation
-|Tenioha! 2: Nee, Motto Ecchi na Koto Ippai Shiyo? The Animation|6.89|OVA (1 eps)|Jun 2019 - Jun 2019|https://myanimelist.net/anime/39640/Tenioha_2__Nee_Motto_Ecchi_na_Koto_Ippai_Shiyo_The_Animation
-|Ojousama☆Yomeiri Kousou!|6.88|OVA (2 eps)|Oct 2012 - Nov 2012|https://myanimelist.net/anime/12959/Ojousama☆Yomeiri_Kousou
-|Oppai Gakuen Marching Band-bu!|6.88|OVA (1 eps)|Oct 2014 - Oct 2014|https://myanimelist.net/anime/25923/Oppai_Gakuen_Marching_Band-bu
-|Stretta The Animation|6.88|OVA (2 eps)|May 2009 - Jul 2009|https://myanimelist.net/anime/6194/Stretta_The_Animation
-|Ero Manga Mitai na Koi Shiyo|6.88|OVA (2 eps)|Jun 2008 - Sep 2008|https://myanimelist.net/anime/5315/Ero_Manga_Mitai_na_Koi_Shiyo
-|Kime Koi!|6.88|OVA (2 eps)|Oct 2017 - Dec 2017|https://myanimelist.net/anime/35931/Kime_Koi
-|Anata dake Konbanwa|6.87|OVA (5 eps)|Jul 2009 - Oct 2011|https://myanimelist.net/anime/6690/Anata_dake_Konbanwa
-|Ane Koi: Suki Kirai Daisuki.|6.87|OVA (2 eps)|Feb 2013 - May 2013|https://myanimelist.net/anime/16642/Ane_Koi__Suki_Kirai_Daisuki
-|Ano Danchi no Tsuma-tachi wa... The Animation|6.87|OVA (2 eps)|May 2019 - Oct 2019|https://myanimelist.net/anime/39068/Ano_Danchi_no_Tsuma-tachi_wa_The_Animation
-|Bloods: Inraku no Ketsuzoku 2|6.87|OVA (2 eps)|Jul 2011 - Nov 2011|https://myanimelist.net/anime/10694/Bloods__Inraku_no_Ketsuzoku_2
-|Energy Kyouka!!|6.87|OVA (2 eps)|Apr 2016 - Jun 2016|https://myanimelist.net/anime/32872/Energy_Kyouka
-|Front Innocent: Mou Hitotsu no Lady Innocent|6.87|OVA (1 eps)|Mar 2005 - Mar 2005|https://myanimelist.net/anime/2136/Front_Innocent__Mou_Hitotsu_no_Lady_Innocent
-|Jashin Shoukan: Inran Kyonyuu Oyako Ikenie Gishiki|6.87|OVA (2 eps)|Sep 2021 - Sep 2021|https://myanimelist.net/anime/49020/Jashin_Shoukan__Inran_Kyonyuu_Oyako_Ikenie_Gishiki
-|Muchi Muchi Kyousei Seichouchuu!!!|6.87|ONA (2 eps)|Jul 2018 - Jul 2018|https://myanimelist.net/anime/38030/Muchi_Muchi_Kyousei_Seichouchuu
-|Real Eroge Situation! 2 The Animation|6.87|OVA (2 eps)|Feb 2021 - May 2021|https://myanimelist.net/anime/48449/Real_Eroge_Situation_2_The_Animation
-|Yokujou Bazooka The Animation|6.87|OVA (1 eps)|Oct 2013 - Oct 2013|https://myanimelist.net/anime/19859/Yokujou_Bazooka_The_Animation
-|3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation|6.86|OVA (1 eps)|May 2015 - May 2015|https://myanimelist.net/anime/29809/3Ping_Lovers☆Ippu_Nisai_no_Sekai_e_Youkoso♪_The_Animation
-|Chijoku no Seifuku|6.86|OVA (2 eps)|May 2016 - Jun 2016|https://myanimelist.net/anime/32895/Chijoku_no_Seifuku
-|Oide yo! Shiritsu Yarimakuri Gakuen|6.85|OVA (4 eps)|Oct 2016 - Dec 2017|https://myanimelist.net/anime/33768/Oide_yo_Shiritsu_Yarimakuri_Gakuen
-|Pandra The Animation: Shiroki Yokubou Kuro no Kibou|6.85|OVA (2 eps)|Apr 2014 - Aug 2014|https://myanimelist.net/anime/22347/Pandra_The_Animation__Shiroki_Yokubou_Kuro_no_Kibou
-|Tamashii Insert|6.85|OVA (2 eps)|Jul 2017 - Oct 2017|https://myanimelist.net/anime/34795/Tamashii_Insert
-|Amakano|6.85|OVA (4 eps)|Feb 2016 - Jan 2017|https://myanimelist.net/anime/31810/Amakano
-|Boku wa Chiisana Succubus no Shimobe|6.85|OVA (? eps)|Aug 2022 -|https://myanimelist.net/anime/52104/Boku_wa_Chiisana_Succubus_no_Shimobe
-|Houkago no Yuutousei|6.85|OVA (3 eps)|May 2018 - Dec 2018|https://myanimelist.net/anime/37474/Houkago_no_Yuutousei
-|Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson|6.85|OVA (1 eps)|Sep 2014 - Sep 2014|https://myanimelist.net/anime/24911/Kyonyuu_Try__Tanki_Shuuchuu_Chichi_Momi_Lesson
-|Green Eyes: Ane Kyun! yori The Animation|6.84|OVA (1 eps)|Feb 2017 - Feb 2017|https://myanimelist.net/anime/34759/Green_Eyes__Ane_Kyun_yori_The_Animation
-|Natural Vacation The Animation|6.84|OVA (1 eps)|Dec 2018 - Dec 2018|https://myanimelist.net/anime/38453/Natural_Vacation_The_Animation
-|Ochi Mono RPG Seikishi Luvilias|6.84|OVA (4 eps)|Jul 2019 - Dec 2019|https://myanimelist.net/anime/39795/Ochi_Mono_RPG_Seikishi_Luvilias
-|Mesu Kyoushi 4: Kegasareta Kyoudan|6.83|OVA (6 eps)|Oct 2015 - Sep 2020|https://myanimelist.net/anime/31397/Mesu_Kyoushi_4__Kegasareta_Kyoudan
-|Oni Chichi: Refresh♥|6.83|OVA (4 eps)|Aug 2015 - Apr 2017|https://myanimelist.net/anime/30891/Oni_Chichi__Refresh♥
-|Shoujo x Shoujo x Shoujo The Animation|6.83|OVA (2 eps)|Aug 2012 - Nov 2012|https://myanimelist.net/anime/14379/Shoujo_x_Shoujo_x_Shoujo_The_Animation
-|Accelerando: Datenshi-tachi no Sasayaki|6.83|OVA (4 eps)|Jan 2007 - Feb 2010|https://myanimelist.net/anime/2852/Accelerando__Datenshi-tachi_no_Sasayaki
-|Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu|6.83|OVA (2 eps)|Feb 2018 - Mar 2018|https://myanimelist.net/anime/37088/Enkou_JK_Bitch_Gal__Ojisan_to_Namapako_Seikatsu
-|Hinagiku Virgin Lost Club e Youkoso|6.83|OVA (2 eps)|Mar 2019 - May 2019|https://myanimelist.net/anime/38995/Hinagiku_Virgin_Lost_Club_e_Youkoso
-|Kyonyuu Reijou MC Gakuen|6.83|OVA (2 eps)|Feb 2017 - Mar 2017|https://myanimelist.net/anime/34361/Kyonyuu_Reijou_MC_Gakuen
-|Kichiku: Haha Shimai Choukyou Nikki|6.82|OVA (3 eps)|Nov 2013 - Dec 2014|https://myanimelist.net/anime/21349/Kichiku__Haha_Shimai_Choukyou_Nikki
-|Kyonyuu Princess Saimin|6.82|OVA (2 eps)|Apr 2020 - May 2020|https://myanimelist.net/anime/40819/Kyonyuu_Princess_Saimin
-|Oneshota The Animation|6.82|OVA (1 eps)|Nov 2020 - Nov 2020|https://myanimelist.net/anime/42756/Oneshota_The_Animation
-|Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku|6.82|OVA (2 eps)|Apr 2013 - Jul 2013|https://myanimelist.net/anime/17537/Ryou_Seibai__Gakuen_Bishoujo_Seisai_Hiroku
-|Taimanin Asagi|6.82|OVA (4 eps)|Feb 2007 - Aug 2008|https://myanimelist.net/anime/3479/Taimanin_Asagi
-|Torokase Orgasm The Animation|6.82|OVA (1 eps)|Sep 2021 - Sep 2021|https://myanimelist.net/anime/49335/Torokase_Orgasm_The_Animation
-|Uchuu Kaizoku Sara|6.82|OVA (4 eps)|Apr 2008 - Feb 2010|https://myanimelist.net/anime/4360/Uchuu_Kaizoku_Sara
-|Oyasumi Sex|6.81|OVA (4 eps)|Oct 2018 - Sep 2021|https://myanimelist.net/anime/36889/Oyasumi_Sex
-|Shinkyoku no Grimoire The Animation|6.81|OVA (2 eps)|Nov 2014 - Dec 2015|https://myanimelist.net/anime/27413/Shinkyoku_no_Grimoire_The_Animation
-|Shocking Pink!|6.81|OVA (2 eps)|Jun 2011 - Aug 2011|https://myanimelist.net/anime/10488/Shocking_Pink
-|Tennen Koi-iro Alcohol|6.81|OVA (2 eps)|May 2014 - Sep 2014|https://myanimelist.net/anime/23047/Tennen_Koi-iro_Alcohol
-|Watashi ga Toriko ni Natte Yaru|6.81|OVA (2 eps)|Sep 2015 - Oct 2015|https://myanimelist.net/anime/31189/Watashi_ga_Toriko_ni_Natte_Yaru
-|Discipline|6.81|OVA (6 eps)|Apr 2003 - Dec 2004|https://myanimelist.net/anime/2432/Discipline
-|Dropout|6.81|OVA (2 eps)|Feb 2016 - Mar 2016|https://myanimelist.net/anime/31886/Dropout
-|Love Selection The Animation|6.81|OVA (2 eps)|Aug 2008 - Nov 2008|https://myanimelist.net/anime/5172/Love_Selection_The_Animation
-|Himesama Gentei!|6.80|OVA (2 eps)|May 2012 - Oct 2012|https://myanimelist.net/anime/13219/Himesama_Gentei
-|Koi Maguwai|6.80|OVA (1 eps)|Dec 2014 - Dec 2014|https://myanimelist.net/anime/28311/Koi_Maguwai
-|Oshaburi Announcer|6.80|OVA (1 eps)|May 2014 - May 2014|https://myanimelist.net/anime/23247/Oshaburi_Announcer
-|Ran->Sem: Hakudaku Delmo Tsuma no Miira Tori|6.80|OVA (2 eps)|May 2011 - Jun 2011|https://myanimelist.net/anime/10458/Ran->Sem__Hakudaku_Delmo_Tsuma_no_Miira_Tori
-|Residence|6.80|OVA (3 eps)|May 2017 - Jan 2018|https://myanimelist.net/anime/35446/Residence
-|Shikijou Kyoudan|6.80|OVA (2 eps)|Mar 2020 - Apr 2020|https://myanimelist.net/anime/40700/Shikijou_Kyoudan
-|Shimaizuma: Shimaizuma 3 The Animation|6.80|OVA (2 eps)|Sep 2007 - Nov 2007|https://myanimelist.net/anime/3919/Shimaizuma__Shimaizuma_3_The_Animation
-|Shoujo-tachi no Sadism The Animation|6.80|OVA (2 eps)|Sep 2016 - Dec 2016|https://myanimelist.net/anime/33962/Shoujo-tachi_no_Sadism_The_Animation
-|Suki de Suki de, Suki de The Animation|6.80|OVA (2 eps)|Jun 2012 - Sep 2012|https://myanimelist.net/anime/13595/Suki_de_Suki_de_Suki_de_The_Animation
-|Ane☆Haramix|6.79|OVA (4 eps)|Aug 2006 - Sep 2007|https://myanimelist.net/anime/2866/Ane☆Haramix
-|Heartful Maman The Animation|6.79|OVA (1 eps)|Oct 2017 - Oct 2017|https://myanimelist.net/anime/36010/Heartful_Maman_The_Animation
-|Renai Fuyou Gakuha The Animation|6.79|OVA (1 eps)|Jun 2014 - Jun 2014|https://myanimelist.net/anime/23665/Renai_Fuyou_Gakuha_The_Animation
-|Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation|6.79|OVA (1 eps)|Feb 2015 - Feb 2015|https://myanimelist.net/anime/28859/Shabura_Rental__Ecchi_na_Oneesan_to_no_Eroero_Rental_Obenkyou_The_Animation
-|Sei Yariman Sisters Pakopako Nikki The Animation|6.78|OVA (1 eps)|Mar 2015 - Mar 2015|https://myanimelist.net/anime/29085/Sei_Yariman_Sisters_Pakopako_Nikki_The_Animation
-|Suketto Sanjou!! The Animation|6.78|OVA (2 eps)|Apr 2020 - May 2020|https://myanimelist.net/anime/41200/Suketto_Sanjou_The_Animation
-|Ura Jutaijima|6.78|OVA (2 eps)|Apr 2018 - Apr 2018|https://myanimelist.net/anime/36933/Ura_Jutaijima
-|Yokorenbo: Immoral Mother|6.78|OVA (2 eps)|Sep 2009 - Nov 2009|https://myanimelist.net/anime/6892/Yokorenbo__Immoral_Mother
-|First Love|6.78|OVA (3 eps)|Mar 2012 - Oct 2012|https://myanimelist.net/anime/12957/First_Love
-|Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai|6.78|OVA (2 eps)|Oct 2016 - Dec 2016|https://myanimelist.net/anime/33769/Imouto_to_Sono_Yuujin_ga_Ero_Sugite_Ore_no_Kokan_ga_Yabai
-|Koutetsu no Majo Annerose|6.78|OVA (4 eps)|Jul 2012 - Nov 2014|https://myanimelist.net/anime/14543/Koutetsu_no_Majo_Annerose
-|Kutsujoku|6.78|OVA (2 eps)|Nov 2019 - Dec 2019|https://myanimelist.net/anime/40048/Kutsujoku
-|15 Bishoujo Hyouryuuki|6.77|OVA (3 eps)|Aug 2009 - May 2011|https://myanimelist.net/anime/5762/15_Bishoujo_Hyouryuuki
-|Aku no Onna Kanbu: Full Moon Night R|6.77|OVA (2 eps)|Oct 2020 - Nov 2020|https://myanimelist.net/anime/43013/Aku_no_Onna_Kanbu__Full_Moon_Night_R
-|Rensa Byoutou|6.77|OVA (2 eps)|Jun 2007 - Sep 2007|https://myanimelist.net/anime/3941/Rensa_Byoutou
-|Ano Ko to Ii Koto|6.76|OVA (2 eps)|Oct 2015 - Dec 2015|https://myanimelist.net/anime/31117/Ano_Ko_to_Ii_Koto
-|Hitozuma♪Kasumi-san|6.76|OVA (2 eps)|Dec 2005 - Apr 2006|https://myanimelist.net/anime/2438/Hitozuma♪Kasumi-san
-|Issho ni H Shiyo|6.76|OVA (6 eps)|Dec 2009 - Dec 2011|https://myanimelist.net/anime/7730/Issho_ni_H_Shiyo
-|Kyonyuu Kazoku Saimin|6.76|OVA (1 eps)|Apr 2014 - Apr 2014|https://myanimelist.net/anime/22543/Kyonyuu_Kazoku_Saimin
-|Bible Black Only Version|6.75|OVA (2 eps)|Jul 2005 - Apr 2006|https://myanimelist.net/anime/2873/Bible_Black_Only_Version
-|Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation|6.75|OVA (1 eps)|Sep 2015 - Sep 2015|https://myanimelist.net/anime/31118/Demon_Busters__Ecchi_na_Ecchi_na_Demon_Taiji_The_Animation
-|Himekishi Lilia|6.75|OVA (6 eps)|Jun 2006 - Jul 2010|https://myanimelist.net/anime/3992/Himekishi_Lilia
-|Kimi ga Suki. The Animation|6.75|OVA (2 eps)|Jan 2021 - Mar 2021|https://myanimelist.net/anime/44192/Kimi_ga_Suki_The_Animation
-|Majuu Jouka Shoujo Utea|6.75|OVA (4 eps)|Dec 2015 - Jun 2017|https://myanimelist.net/anime/31885/Majuu_Jouka_Shoujo_Utea
-|Milk Junkie: Shimai-hen|6.75|OVA (4 eps)|Mar 2005 - Nov 2006|https://myanimelist.net/anime/2396/Milk_Junkie__Shimai-hen
-|Namanaka Hyaku Percent!: Katamusubi no Shinpa|6.75|OVA (3 eps)|Nov 2012 - Jun 2013|https://myanimelist.net/anime/15541/Namanaka_Hyaku_Percent__Katamusubi_no_Shinpa
-|Oni Chichi: Vacation|6.75|OVA (1 eps)|Apr 2016 - Apr 2016|https://myanimelist.net/anime/31789/Oni_Chichi__Vacation
-|Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de|6.75|OVA (2 eps)|Jul 2012 - Jan 2013|https://myanimelist.net/anime/14127/Papa_Love__Papa_to_Icha_Ero_Shitai_Musume-tachi_to_Hitotsu_Yane_no_Shita_de
-|Please ♥♥♥♥ Me!|6.75|OVA (2 eps)|Apr 2012 - Aug 2012|https://myanimelist.net/anime/12997/Please_♥♥♥♥_Me
-|Tony's Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection|6.75|OVA (2 eps)|Oct 2009 - Jan 2010|https://myanimelist.net/anime/7178/Tonys_Heroine_Series__Kanojo_wa_Hanayome_Kouhosei_Cinderella_Collection
-|Nariyuki→Papakatsu Girls!! The Animation|6.74|OVA (2 eps)|Feb 2018 - Jun 2018|https://myanimelist.net/anime/36849/Nariyuki→Papakatsu_Girls_The_Animation
-|Oppai Heart: Kanojo wa Kedamono Hatsujouki!?|6.74|OVA (2 eps)|Oct 2011 - Feb 2012|https://myanimelist.net/anime/11067/Oppai_Heart__Kanojo_wa_Kedamono_Hatsujouki
-|Shoukoujo The Animation|6.74|OVA (2 eps)|Oct 2011 - Jan 2012|https://myanimelist.net/anime/11065/Shoukoujo_The_Animation
-|Showtime!: Uta no Oneesan datte Shitai|6.74|ONA (8 eps)|Oct 2021 - Nov 2021|https://myanimelist.net/anime/49637/Showtime__Uta_no_Oneesan_datte_Shitai
-|Words Worth|6.74|OVA (5 eps)|Aug 1999 - Nov 2000|https://myanimelist.net/anime/203/Words_Worth
-|Alignment You! You! The Animation|6.74|OVA (2 eps)|Feb 2008 - May 2008|https://myanimelist.net/anime/4010/Alignment_You_You_The_Animation
-|Aneki... My Sweet Elder Sister The Animation|6.74|OVA (4 eps)|Sep 2007 - Jul 2011|https://myanimelist.net/anime/4600/Aneki_My_Sweet_Elder_Sister_The_Animation
-|Cafe Junkie|6.74|OVA (2 eps)|Oct 2008 - May 2009|https://myanimelist.net/anime/5464/Cafe_Junkie
-|Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake|6.74|OVA (2 eps)|Jul 2015 - May 2016|https://myanimelist.net/anime/30741/Hyoudou_Ibuki__Kanpeki_Ibuki_Kaichou_ga_Kousoku_Do_M_na_Wake
-|Isekai Yarisaa|6.74|OVA (2 eps)|Apr 2022 - Apr 2022|https://myanimelist.net/anime/51217/Isekai_Yarisaa
-|Kazoku: Haha to Shimai no Kyousei|6.74|OVA (4 eps)|May 2021 - Dec 2021|https://myanimelist.net/anime/48422/Kazoku__Haha_to_Shimai_no_Kyousei
-|Junk Land The Animation|6.73|OVA (1 eps)|Nov 2013 - Nov 2013|https://myanimelist.net/anime/20379/Junk_Land_The_Animation
-|Mama Puri!?|6.73|OVA (2 eps)|Aug 2009 - Nov 2009|https://myanimelist.net/anime/6692/Mama_Puri
-|Oni Chichi 2: Revenge|6.73|OVA (2 eps)|Nov 2013 - Mar 2014|https://myanimelist.net/anime/20849/Oni_Chichi_2__Revenge
-|Shoujo Ramune|6.73|OVA (4 eps)|Oct 2016 - Mar 2018|https://myanimelist.net/anime/32587/Shoujo_Ramune
-|Soukan Yuugi|6.73|OVA (2 eps)|Aug 2007 - Nov 2007|https://myanimelist.net/anime/4590/Soukan_Yuugi
-|Onii-chan Asa made Zutto Gyutte Shite!|6.72|OVA (4 eps)|Mar 2020 - Sep 2021|https://myanimelist.net/anime/40022/Onii-chan_Asa_made_Zutto_Gyutte_Shite
-|Otome*Domain The Animation|6.72|OVA (1 eps)|Sep 2017 - Sep 2017|https://myanimelist.net/anime/35827/OtomeDomain_The_Animation
-|Warau Kangofu The Animation|6.72|OVA (2 eps)|Oct 2007 - Jan 2008|https://myanimelist.net/anime/3636/Warau_Kangofu_The_Animation
-|Ero Manga! H mo Manga mo Step-up♪|6.72|OVA (2 eps)|Dec 2015 - Jan 2016|https://myanimelist.net/anime/31788/Ero_Manga_H_mo_Manga_mo_Step-up♪
-|Gogo no Kouchou: Junai Mellow yori|6.72|OVA (1 eps)|Sep 2012 - Sep 2012|https://myanimelist.net/anime/14993/Gogo_no_Kouchou__Junai_Mellow_yori
-|School|6.71|OVA (2 eps)|Nov 2011 - Jul 2012|https://myanimelist.net/anime/11807/School
-|Yabai! Fukushuu Yami Site|6.71|OVA (2 eps)|Feb 2014 - Apr 2014|https://myanimelist.net/anime/21597/Yabai_Fukushuu_Yami_Site
-|Princess Lover! OVA|6.70|OVA (2 eps)|Sep 2010 - Oct 2010|https://myanimelist.net/anime/8918/Princess_Lover_OVA
-|Yakata: Kannou Kitan|6.70|OVA (2 eps)|Nov 2014 - Feb 2015|https://myanimelist.net/anime/27363/Yakata__Kannou_Kitan
-|Furueru Kuchibiru|6.70|OVA (1 eps)|Apr 2014 - Apr 2014|https://myanimelist.net/anime/23033/Furueru_Kuchibiru
-|Kowaremono: Risa Plus The Animation|6.70|OVA (1 eps)|Oct 2016 - Oct 2016|https://myanimelist.net/anime/33979/Kowaremono__Risa_Plus_The_Animation
-|Love 2 Quad|6.70|OVA (3 eps)|Aug 2012 - Jun 2017|https://myanimelist.net/anime/14539/Love_2_Quad
-|Boku to Misaki-sensei|6.69|OVA (1 eps)|Apr 2017 - Apr 2017|https://myanimelist.net/anime/35498/Boku_to_Misaki-sensei
-|Bust to Bust: Chichi wa Chichi ni|6.69|OVA (3 eps)|Oct 2010 - Mar 2014|https://myanimelist.net/anime/9442/Bust_to_Bust__Chichi_wa_Chichi_ni
-|Chizuru-chan Kaihatsu Nikki|6.69|OVA (6 eps)|Oct 2021 - Dec 2021|https://myanimelist.net/anime/49295/Chizuru-chan_Kaihatsu_Nikki
-|Jutaijima|6.69|OVA (2 eps)|Dec 2014 - Jan 2015|https://myanimelist.net/anime/27603/Jutaijima
-|Kimi no Mana wa Rina Witch|6.69|OVA (1 eps)|Nov 2016 - Nov 2016|https://myanimelist.net/anime/34246/Kimi_no_Mana_wa_Rina_Witch
-|Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!|6.69|OVA (1 eps)|Feb 2014 - Feb 2014|https://myanimelist.net/anime/22039/Mou_Hasamazu_ni_wa_Irarenai♥__Hoshi_ni_Onegai_shitara_Konnani_Okkiku_Nacchatta
-|Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de|6.69|OVA (1 eps)|Aug 2012 - Aug 2012|https://myanimelist.net/anime/15409/Oyakodon__Oppai_Tokumori_Bonyuu_Tsuyudaku_de
-|Sleepless: A Midsummer Night's Dream - The Animation|6.69|OVA (2 eps)|Jul 2022 - Sep 2022|https://myanimelist.net/anime/51722/Sleepless__A_Midsummer_Nights_Dream_-_The_Animation
-|Tokubetsu Jugyou 3 SLG The Animation|6.69|OVA (2 eps)|Jan 2014 - Jul 2014|https://myanimelist.net/anime/21363/Tokubetsu_Jugyou_3_SLG_The_Animation
-|Wanna. SpartanSex Spermax!!!|6.68|OVA (2 eps)|Feb 2013 - Sep 2013|https://myanimelist.net/anime/17251/Wanna_SpartanSex_Spermax
-|Akibakei Kanojo|6.68|OVA (3 eps)|Jun 2004 - Jun 2006|https://myanimelist.net/anime/1896/Akibakei_Kanojo
-|Bible Black: New Testament|6.68|OVA (6 eps)|Apr 2004 - Dec 2007|https://myanimelist.net/anime/1401/Bible_Black__New_Testament
-|Furueru Kuchibiru Episode 0|6.68|OVA (1 eps)|Jun 2014 - Jun 2014|https://myanimelist.net/anime/24987/Furueru_Kuchibiru_Episode_0
-|Haru wo Daite Ita|6.68|OVA (2 eps)|Mar 2005 - May 2005|https://myanimelist.net/anime/747/Haru_wo_Daite_Ita
-|Himawari wa Yoru ni Saku|6.68|ONA (1 eps)|Jan 2021 - Jan 2021|https://myanimelist.net/anime/43466/Himawari_wa_Yoru_ni_Saku
-|Kanpeki Ojousama no Watakushi ga Dogeza de Mazo Ochisuru Choroin na Wakenai desu wa!|6.68|OVA (4 eps)|Jan 2019 - May 2020|https://myanimelist.net/anime/38620/Kanpeki_Ojousama_no_Watakushi_ga_Dogeza_de_Mazo_Ochisuru_Choroin_na_Wakenai_desu_wa
-|Aku no Onna Kanbu: Full Moon Night|6.67|OVA (1 eps)|Dec 2012 - Dec 2012|https://myanimelist.net/anime/16059/Aku_no_Onna_Kanbu__Full_Moon_Night
-|Chiisana Tsubomi no Sono Oku ni...|6.67|OVA (4 eps)|Apr 2020 - May 2022|https://myanimelist.net/anime/41236/Chiisana_Tsubomi_no_Sono_Oku_ni
-|Futa-bu! Mix: Futanari World|6.67|OVA (1 eps)|Jun 2015 - Jun 2015|https://myanimelist.net/anime/30583/Futa-bu_Mix__Futanari_World
-|Gakuen Saimin Reido|6.67|OVA (3 eps)|Apr 2010 - Sep 2012|https://myanimelist.net/anime/8293/Gakuen_Saimin_Reido
-|Honoo no Haramase Tenkousei|6.67|OVA (3 eps)|Oct 2006 - Jul 2007|https://myanimelist.net/anime/4399/Honoo_no_Haramase_Tenkousei
-|Kiriya Hakushaku Ke no Roku Shimai|6.67|OVA (2 eps)|Dec 2011 - Mar 2012|https://myanimelist.net/anime/11747/Kiriya_Hakushaku_Ke_no_Roku_Shimai
-|Paizuri Cheerleader vs. Sakunyuu Ouendan!|6.67|OVA (1 eps)|Jul 2014 - Jul 2014|https://myanimelist.net/anime/24271/Paizuri_Cheerleader_vs_Sakunyuu_Ouendan
-|Sensitive Pornograph|6.67|OVA (1 eps)|Dec 2004 - Dec 2004|https://myanimelist.net/anime/741/Sensitive_Pornograph
