Rank,Title,Score,Episodes,Airing
5780,Dirty Pair Flash 2,6.62,OVA (5 eps),Jun 1995 - Oct 1995
5781,Dokidoki! Precure,6.62,TV (49 eps),Feb 2013 - Jan 2014
5782,E's Otherwise,6.62,TV (26 eps),Apr 2003 - Sep 2003
5783,Emblem Take 2,6.62,OVA (2 eps),Oct 1993 - Nov 1995
5784,Fumiko no Kokuhaku,6.62,ONA (1 eps),Nov 2009 - Nov 2009
5785,Girls Bravo: Second Season,6.62,TV (13 eps),Jan 2005 - Apr 2005
5786,Granblue Fantasy The Animation: Kabocha no Lantern,6.62,Special (1 eps),Nov 2017 - Nov 2017
5787,Hakugei Densetsu,6.62,TV (26 eps),Apr 1997 - May 1999
5788,Hataage! Kemono Michi,6.62,TV (12 eps),Oct 2019 - Dec 2019
5789,Highschool of the Dead: Drifters of the Dead,6.62,OVA (1 eps),Apr 2011 - Apr 2011
5790,Hitogata,6.62,Music (1 eps),Feb 2019 - Feb 2019
5791,Honoo no Tenkousei,6.62,OVA (2 eps),May 1991 - May 1991
5792,Houseki no Kuni,6.62,ONA (1 eps),Jul 2013 - Jul 2013
5793,Hyakka Ryouran: Samurai Girls Specials,6.62,Special (6 eps),Nov 2010 - Apr 2011
5794,Ikkitousen: Dragon Destiny Specials,6.62,Special (6 eps),Jun 2007 - Nov 2007
5795,Kabuki-bu!,6.62,TV (12 eps),Apr 2017 - Jun 2017
5796,Kaiketsu Jouki Tanteidan,6.62,TV (26 eps),Oct 1998 - Mar 1999
5797,Kimi ni Maji Kyun!,6.62,OVA (1 eps),May 2016 - May 2016
5798,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,6.62,Movie (1 eps),Jul 2002 - Jul 2002
5799,Koihime†Musou: Gunyuu, Seitoukaichou no Za wo Neratte Aiarasou no Koto - Ato, Porori mo Aru yo!,6.62,OVA (1 eps),Apr 2009 - Apr 2009
5800,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D - Tachikoma na Hibi,6.62,Special (3 eps),Jul 2011 - Jul 2011
5801,Koyomi History,6.62,Special (1 eps),Sep 2016 - Sep 2016
5802,Lupin III: Green vs. Red,6.62,OVA (1 eps),Apr 2008 - Apr 2008
5803,Akai Koudan Zillion,6.61,TV (31 eps),Apr 1987 - Dec 1987
5804,Akuma no Riddle,6.61,TV (12 eps),Apr 2014 - Jun 2014
5805,Aldnoah.Zero Extra Archives,6.61,Special (1 eps),Jan 2015 - Jan 2015
5806,Alps no Shoujo Heidi: Alm no Yama-hen,6.61,Movie (1 eps),Aug 1996 - Aug 1996
5807,Asobot Senki Gokuu,6.61,TV (52 eps),Oct 2002 - Sep 2003
5808,Dagashi Kashi,6.61,TV (12 eps),Jan 2016 - Apr 2016
5809,Devilman Lady,6.61,TV (26 eps),Oct 1998 - May 1999
5810,Di Gi Charat: Hoshi no Tabi,6.61,Movie (1 eps),Dec 2001 - Dec 2001
5811,Dirty Pair Flash,6.61,OVA (6 eps),Jan 1994 - Jun 1994
5812,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,6.61,OVA (1 eps),Nov 2010 - Nov 2010
5813,Dragonaut: The Resonance,6.61,TV (25 eps),Oct 2007 - Mar 2008
5814,Green Legend Ran,6.61,OVA (3 eps),Nov 1992 - Mar 1993
5815,GS Mikami: Gokuraku Daisakusen!!,6.61,Movie (1 eps),Aug 1994 - Aug 1994
5816,Hai! Akko Desu,6.61,TV (164 eps),Oct 1988 - Mar 1992
5817,Happy☆Lesson,6.61,OVA (5 eps),Jul 2001 - May 2003
5818,Jungle Taitei,6.61,TV (52 eps),Oct 1965 - Sep 1966
5819,Kenja no Mago,6.61,TV (12 eps),Apr 2019 - Jun 2019
5820,Kirakira Happy★Hirake! Cocotama,6.61,TV (55 eps),Sep 2018 - Sep 2019
5821,Kujira no Chouyaku,6.61,Movie (1 eps),Nov 1998 - Nov 1998
5822,Kyou no Asuka Show,6.61,ONA (20 eps),Aug 2012 - Jan 2013
5823,Ling Yu 4th Season,6.61,ONA (12 eps),Dec 2016 - Feb 2017
5824,Mado wo Akete,6.61,Music (1 eps),Jun 2021 - Jun 2021
5825,Mahou Sensei Negima!: Introduction Film,6.61,OVA (3 eps),Aug 2004 - Mar 2005
5826,Majokko Tsukune-chan,6.61,OVA (6 eps),Aug 2005 - Jan 2006
5827,Mars Red,6.61,TV (13 eps),Apr 2021 - Jun 2021
5828,Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,6.61,Special (1 eps),May 2009 - May 2009
5829,Nagareboshi Lens,6.61,OVA (1 eps),Mar 2012 - Mar 2012
5830,Omishi Mahou Gekijou: Risky★Safety,6.61,TV (24 eps),Oct 1999 - Apr 2000
5831,Onegai♪My Melody Kirara★,6.61,TV (52 eps),Apr 2008 - Mar 2009
5832,Rokujouma no Shinryakusha!?,6.61,Special (1 eps),Jun 2010 - Jun 2010
5833,Sekai Meisaku Douwa: Hakuchou no Ouji,6.61,Movie (1 eps),Mar 1977 - Mar 1977
5834,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,6.61,Special (8 eps),Jan 2006 - Aug 2006
5835,Shingeki no Kyojin Picture Drama,6.61,Special (9 eps),Jul 2013 - Mar 2014
5836,Sky Girls OVA,6.61,OVA (1 eps),Aug 2006 - Aug 2006
5837,Soukou Kihei Votoms: Pailsen Files Movie,6.61,Movie (1 eps),Jan 2009 - Jan 2009
5838,Super Secret,6.61,ONA (22 eps),May 2020 - Feb 2021
5839,Teekyuu 8,6.61,TV (12 eps),Oct 2016 - Dec 2016
5840,Tide-Line Blue: Kyoudai,6.61,Special (1 eps),Apr 2006 - Apr 2006
5841,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,6.61,Movie (1 eps),Nov 2016 - Nov 2016
5842,Tokyo Underground,6.61,TV (26 eps),Apr 2002 - Sep 2002
5843,Usavich IV,6.61,TV (13 eps),Apr 2011 - Sep 2011
5844,Wo Kai Dongwuyuan Naxie Nian,6.61,ONA (13 eps),Apr 2020 - Jun 2020
5845,Yamato yo Towa ni,6.61,Movie (1 eps),Aug 1980 - Aug 1980
5846,Youjo Senki: Senkyou Houkoku,6.61,Special (1 eps),Feb 2017 - Feb 2017
5847,Ys: Tenkuu no Shinden - Adol Christine no Bouken,6.61,OVA (4 eps),Dec 1992 - Jul 1993
5848,Zenonzard The Animation Episode 0,6.61,ONA (1 eps),Sep 2019 - Sep 2019
5849,Mahou Shoujo Lalabel,6.60,TV (49 eps),Feb 1980 - Feb 1981
5850,Maken-Ki! OVA,6.60,OVA (2 eps),Mar 2012 - Sep 2013
5851,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,6.60,Movie (1 eps),Mar 1984 - Mar 1984
5852,Mobile Suit Gundam MS IGLOO: The Hidden One Year War,6.60,OVA (3 eps),Jul 2004 - Nov 2004
5853,Mushi-Uta,6.60,TV (12 eps),Jul 2007 - Oct 2007
5854,Ni Zai Xing Guang Shen Chu,6.60,ONA (12 eps),Dec 2019 - Feb 2020
5855,Nihonbashi Koukashita R Keikaku,6.60,Music (1 eps),Apr 2012 - Apr 2012
5856,Ninja Slayer From Animation,6.60,ONA (26 eps),Apr 2015 - Oct 2015
5857,Okusama ga Seitokaichou!+!,6.60,TV (12 eps),Oct 2016 - Dec 2016
5858,Plunderer,6.60,TV (24 eps),Jan 2020 - Jun 2020
5859,Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom,6.60,Movie (1 eps),Jul 2011 - Jul 2011
5860,Pokemon Movie 19: Volcanion to Karakuri no Magearna,6.60,Movie (1 eps),Jul 2016 - Jul 2016
5861,Pucca,6.60,ONA (46 eps),2000 - 2005
5862,Pyuu to Fuku! Jaguar,6.60,OVA (3 eps),Nov 2007 - Jan 2008
5863,Rudolf to Ippaiattena,6.60,Movie (1 eps),Aug 2016 - Aug 2016
5864,Sacred Seven,6.60,TV (12 eps),Jul 2011 - Sep 2011
5865,Saiyuuki Reload: Zeroin,6.60,TV (13 eps),Jan 2022 - Mar 2022
5866,Sounan Desu ka?,6.60,TV (12 eps),Jul 2019 - Sep 2019
5867,The Hakkenden,6.60,OVA (6 eps),Oct 1990 - Mar 1991
5868,Toji no Miko: Kizamishi Issen no Tomoshibi OVA,6.60,OVA (2 eps),Oct 2020 - Nov 2020
5869,Uchuu no Kisetsu,6.60,Music (1 eps),Jul 2021 - Jul 2021
5870,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,6.60,OVA (1 eps),Nov 1999 - Nov 1999
5871,Umi Monogatari: Anata ga Ite Kureta Koto,6.60,TV (12 eps),Jun 2009 - Sep 2009
5872,Utawarerumono: Itsuwari no Kamen Specials,6.60,Special (8 eps),Mar 2016 - Jun 2016
5873,Waccha PriMagi!,6.60,TV (? eps),Oct 2021 -
5874,Xiyou Ji: Dasheng Guilai,6.60,Movie (1 eps),Jul 2015 - Jul 2015
5875,Yadamon,6.60,TV (170 eps),Aug 1992 - Jul 1993
5876,Yes! BanG_Dream!,6.60,Music (1 eps),Feb 2016 - Feb 2016
5877,Youjo Shachou,6.60,ONA (13 eps),Jan 2021 - Jan 2021
5878,"Uchuu Senkan Yamato" to Iu Jidai: Seireki 2202-nen no Sentaku,6.60,Movie (1 eps),Jun 2021 - Jun 2021
5879,3 Choume no Tama: Uchi no Tama Shirimasen ka?,6.60,TV (36 eps),Nov 1988 - Sep 1994
5880,Aachi wa Ssipak,6.60,Movie (1 eps),Jun 2006 - Jun 2006
5881,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,6.60,Special (1 eps),Nov 2014 - Nov 2014
5882,Arifureta Shokugyou de Sekai Saikyou: Prologue,6.60,ONA (1 eps),Mar 2020 - Mar 2020
5883,Asobi ni Iku yo!,6.60,TV (12 eps),Jul 2010 - Sep 2010
5884,B-Project: Kodou*Ambitious,6.60,TV (12 eps),Jul 2016 - Sep 2016
5885,Baki: Most Evil Death Row Convicts Special Anime,6.60,OVA (1 eps),Dec 2016 - Dec 2016
5886,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,6.60,Movie (1 eps),Aug 2002 - Aug 2002
5887,Betterman,6.60,TV (26 eps),Apr 1999 - Oct 1999
5888,Beyblade Burst Sparking,6.60,ONA (52 eps),Apr 2020 - Mar 2021
5889,Break Blade Movie Picture Drama,6.60,Special (6 eps),Jul 2010 - Jul 2011
5890,C³,6.60,TV (12 eps),Oct 2011 - Dec 2011
5891,City Hunter: Ryou no Propose,6.60,OVA (1 eps),May 2016 - May 2016
5892,Crusher Joe OVA,6.60,OVA (2 eps),Feb 1989 - Jun 1989
5893,Da Nao Tiangong,6.60,Movie (1 eps),1964 - 1964
5894,Demon Dance Tokyo,6.60,Music (1 eps),Oct 2016 - Oct 2016
5895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,6.60,Movie (1 eps),Mar 1990 - Mar 1990
5896,Element Hunters,6.60,TV (39 eps),Jul 2009 - Mar 2010
5897,Ensemble Stars!! 5th Anniversary Animation PV,6.60,Special (1 eps),Apr 2021 - Apr 2021
5898,eX-Driver the Movie,6.60,Movie (1 eps),Apr 2002 - Apr 2002
5899,Girls & Panzer Heartful Tank Disc Picture Drama,6.60,Special (4 eps),Sep 2013 - Sep 2013
5900,Gokukoku no Brynhildr: Kara Sawagi,6.60,Special (1 eps),Sep 2014 - Sep 2014
5901,Gregory Horror Show: The Second Guest,6.60,TV (25 eps),Apr 2000 - Oct 2000
5902,Gundam: G no Reconguista Movie III - Uchuu kara no Isan,6.60,Movie (1 eps),Jul 2021 - Jul 2021
5903,Hakuouki: Otogisoushi,6.60,TV (12 eps),Apr 2016 - Jun 2016
5904,Hurricane Live! 2033,6.60,Special (5 eps),Jun 1990 - Jun 1990
5905,Kakutou Bijin Wulong,6.60,TV (25 eps),Oct 2005 - Mar 2006
5906,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Seton Tankentai! Sumidagawa no Chikai - Omoide no Shiroi Kujira wo Sagase!,6.60,Special (2 eps),Aug 2007 - Aug 2007
5907,Koharu Biyori,6.60,OVA (3 eps),Oct 2007 - Mar 2008
5908,Koukyoushihen Eureka Seven: New Order,6.60,Special (1 eps),Apr 2012 - Apr 2012
5909,Kurokami: Intermission,6.60,Special (1 eps),Apr 2009 - Apr 2009
5910,Love Live! x Watering KissMint Collaboration CM,6.60,Special (1 eps),Feb 2016 - Feb 2016
5911,.hack//Liminality,6.59,OVA (4 eps),Jun 2002 - Apr 2003
5912,12-sai.: Chicchana Mune no Tokimeki 2nd Season,6.59,TV (12 eps),Oct 2016 - Dec 2016
5913,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,6.59,Special (1 eps),Jun 2006 - Jun 2006
5914,Anime Kapibara-san,6.59,TV (24 eps),Oct 2020 - Mar 2021
5915,Anime Sanjuushi: Aramis no Bouken,6.59,Movie (1 eps),Mar 1989 - Mar 1989
5916,Aru Machi Kado no Monogatari,6.59,Movie (1 eps),Nov 1962 - Nov 1962
5917,Astarotte no Omocha! EX,6.59,OVA (1 eps),Sep 2011 - Sep 2011
5918,Chousoku Spinner,6.59,TV (22 eps),Nov 1998 - Sep 1999
5919,Crayon Shin-chan Gaiden: Omocha Wars,6.59,ONA (13 eps),Nov 2016 - Feb 2017
5920,Di Gi Charat Christmas Special,6.59,Special (1 eps),Dec 2000 - Dec 2000
5921,Fate/strange Fake,6.59,ONA (1 eps),Dec 2019 - Dec 2019
5922,Five Star Stories,6.59,Movie (1 eps),Mar 1989 - Mar 1989
5923,Force Live,6.59,Music (1 eps),Nov 2017 - Nov 2017
5924,Genji Tsuushin Agedama,6.59,TV (51 eps),Oct 1991 - Sep 1992
5925,Gift: Eternal Rainbow,6.59,TV (12 eps),Oct 2006 - Dec 2006
5926,Gregory Horror Show,6.59,TV (25 eps),Oct 1999 - Jun 2001
5927,Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,6.59,Special (1 eps),Mar 2016 - Mar 2016
5928,Hanaukyou Maid-tai,6.59,TV (12 eps),Apr 2001 - Jun 2001
5929,Hikari no Megami,6.59,Special (1 eps),Jun 2014 - Jun 2014
5930,Hitori no Shita: The Outcast Fanwai Pian,6.59,ONA (2 eps),Sep 2018 - Apr 2019
5931,Ikkitousen: Shuugaku Toushi Keppuuroku,6.59,OVA (1 eps),Nov 2011 - Nov 2011
5932,Kage kara Mamoru!,6.59,TV (12 eps),Jan 2006 - Mar 2006
5933,Kamigawa: Kagayakeru Sekai,6.59,ONA (1 eps),Feb 2022 - Feb 2022
5934,Kanamewo,6.59,ONA (1 eps),Nov 2015 - Nov 2015
5935,Kemono Friends: Bus-teki,6.59,ONA (1 eps),Apr 2017 - Apr 2017
5936,Koukaku Kidoutai: SAC_2045,6.59,ONA (12 eps),Apr 2020 - Apr 2020
5937,M3: Sono Kuroki Hagane,6.59,TV (24 eps),Apr 2014 - Sep 2014
5938,Master Mosquiton '99,6.59,TV (26 eps),Sep 1997 - Mar 1998
5939,Monkey Turn V,6.59,TV (25 eps),Jul 2004 - Dec 2004
5940,Nanatsu no Taizai: Fundo no Shinpan,6.59,TV (24 eps),Jan 2021 - Jun 2021
5941,Never Giving Up!,6.59,Music (1 eps),Aug 2020 - Aug 2020
5942,Okusama ga Seitokaichou!,6.59,TV (12 eps),Jul 2015 - Sep 2015
5943,Ookami to Koushinryou VR 2,6.59,ONA (9 eps),Dec 2020 - Dec 2020
5944,Peace Maker Kurogane Special,6.59,Special (1 eps),Dec 2003 - Dec 2003
5945,Piyoko ni Omakase pyo!,6.59,OVA (8 eps),Mar 2003 - May 2003
5946,Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram,6.59,Movie (1 eps),Jul 2011 - Jul 2011
5947,Ranpo Kitan: Game of Laplace,6.59,TV (11 eps),Jul 2015 - Sep 2015
5948,Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,6.59,TV (12 eps),Jul 2022 -
5949,Repaint,6.59,Music (1 eps),Feb 2022 - Feb 2022
5950,Rolling☆Girls,6.59,TV (12 eps),Jan 2015 - Mar 2015
5951,Sango Shou Densetsu: Aoi Umi no Elfie,6.59,Movie (1 eps),May 1986 - May 1986
5952,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,6.59,TV (26 eps),Apr 1995 - Sep 1995
5953,Shouxi Yu Ling Shi,6.59,ONA (40 eps),Jun 2020 - Oct 2020
5954,Soratobu Yuureisen,6.59,Movie (1 eps),Jul 1969 - Jul 1969
5955,Spirit of Wonder: China-san Tanpenshuu,6.59,Special (3 eps),Jan 2001 - Jan 2004
5956,Star Ocean EX,6.59,TV (26 eps),Apr 2001 - Sep 2001
5957,Urasekai Picnic,6.59,TV (12 eps),Jan 2021 - Mar 2021
5958,Uta no☆Prince-sama♪ Maji Love ST☆RISH Tours: Tabi no Hajimari,6.59,Special (1 eps),Jul 2022 - Jul 2022
5959,Vampire Hunter,6.59,OVA (4 eps),Mar 1997 - Mar 1998
5960,Wooser no Sono Higurashi: Kakusei-hen,6.59,TV (12 eps),Jan 2014 - Mar 2014
5961,Mahoutsukai Sally,6.58,TV (109 eps),Dec 1966 - Dec 1968
5962,Musician,6.58,Music (1 eps),Mar 2021 - Mar 2021
5963,Nanaka 6/17,6.58,TV (12 eps),Jan 2003 - Mar 2003
5964,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,6.58,Special (1 eps),Mar 2011 - Mar 2011
5965,Oda Cinnamon Nobunaga,6.58,TV (12 eps),Jan 2020 - Mar 2020
5966,Ojisan to Marshmallow,6.58,TV (12 eps),Jan 2016 - Mar 2016
5967,Papa to Odorou,6.58,TV (16 eps),Jul 1999 - Jul 1999
5968,Parade,6.58,Music (1 eps),Mar 2019 - Mar 2019
5969,Pastel Life,6.58,TV (6 eps),May 2018 - Jun 2018
5970,Princess Tutu Recaps,6.58,Special (3 eps),Dec 2002 - May 2003
5971,Ryuugajou Nanana no Maizoukin,6.58,Special (1 eps),Dec 2011 - Dec 2011
5972,Saber Marionette R,6.58,OVA (3 eps),May 1995 - Sep 1995
5973,Saezuru Doubutsu wa Yarushikanai!,6.58,ONA (30 eps),Dec 2019 - Aug 2020
5974,Saki Achiga-hen: Episode of Side-A - Kuro no Tanjoubi,6.58,Special (1 eps),Mar 2015 - Mar 2015
5975,Sayonara Zetsubou Sensei Special Omake,6.58,Special (1 eps),Jan 2012 - Jan 2012
5976,Sensei no Ojikan: Doki Doki School Hours OVA,6.58,OVA (7 eps),Aug 2004 - Feb 2005
5977,Shadow Skill (1996),6.58,OVA (3 eps),Sep 1996 - Nov 1996
5978,Shu,6.58,ONA (1 eps),Mar 2019 - Mar 2019
5979,Strike Witches: 501 Butai Hasshin Shimasu!,6.58,TV (12 eps),Apr 2019 - Jun 2019
5980,Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu,6.58,Special (1 eps),Oct 2020 - Oct 2020
5981,To Heart,6.58,TV (13 eps),Apr 1999 - Jun 1999
5982,Ueno-san wa Bukiyou,6.58,TV (12 eps),Jan 2019 - Mar 2019
5983,Ultraman Season 2,6.58,ONA (6 eps),Apr 2022 - Apr 2022
5984,Uma Musume: Pretty Derby,6.58,ONA (1 eps),Mar 2016 - Mar 2016
5985,Wagaya no Oinari-sama.: Kuu-chan no Omake Gekijou,6.58,Special (12 eps),Jul 2008 - Jun 2009
5986,Winter Garden,6.58,Special (2 eps),Dec 2006 - Dec 2006
5987,Youkai Watch: Shadow Side,6.58,TV (49 eps),Apr 2018 - Mar 2019
5988,Yu☆Gi☆Oh!: Hikari no Pyramid,6.58,Movie (1 eps),Aug 2004 - Aug 2004
5989,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Opening Ending Encyclopedia,6.58,Special (1 eps),Oct 1995 - Oct 1995
5990,Ai no Gakkou Cuore Monogatari,6.58,TV (26 eps),Apr 1981 - Sep 1981
5991,Bannou Bunka Neko-Musume (1998),6.58,TV (12 eps),Jan 1998 - Mar 1998
5992,Battle Spirits: Sword Eyes,6.58,TV (29 eps),Sep 2012 - Mar 2013
5993,Bear Bear Bear Kuma!,6.58,ONA (12 eps),Oct 2020 - Dec 2020
5994,Chain Chronicle: Haecceitas no Hikari,6.58,TV (12 eps),Jan 2017 - Mar 2017
5995,Choujikuu Kidan Southern Cross,6.58,TV (23 eps),Apr 1984 - Sep 1984
5996,Chuuzumou,6.58,Movie (1 eps),Jan 2010 - Jan 2010
5997,Digimon Universe: Appli Monsters,6.58,TV (52 eps),Oct 2016 - Sep 2017
5998,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,6.58,Movie (1 eps),Jun 2019 - Jun 2019
5999,Final Fantasy XV: Episode Ardyn - Prologue,6.58,ONA (1 eps),Feb 2019 - Feb 2019
6000,Freezing Specials,6.58,Special (6 eps),Mar 2011 - Aug 2011
6001,Getsuyoubi no Tawawa Specials,6.58,Special (2 eps),Dec 2016 - Dec 2016
6002,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,6.58,Special (1 eps),Dec 2018 - Dec 2018
6003,Gundam: G no Reconguista Movie I - Ike! Core Fighter,6.58,Movie (1 eps),Nov 2019 - Nov 2019
6004,Happy☆Lucky Bikkuriman,6.58,TV (46 eps),Oct 2006 - Sep 2007
6005,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,6.58,Special (1 eps),2008 - 2008
6006,Harukanaru Toki no Naka de 3: Owarinaki Unmei,6.58,Special (1 eps),Jan 2010 - Jan 2010
6007,I★Chu: Halfway Through the Idol,6.58,TV (12 eps),Jan 2021 - Mar 2021
6008,Iketeru Futari,6.58,TV (16 eps),Feb 1999 - Feb 1999
6009,Jian Yu Feng Yun,6.58,ONA (40 eps),Nov 2021 - Apr 2022
6010,Jigoku Shoujo: Yoi no Togi,6.58,TV (6 eps),Jul 2017 - Aug 2017
6011,Joshikousei: Girl's High,6.58,TV (12 eps),Apr 2006 - Jun 2006
6012,Kita e.: Diamond Dust Drops,6.58,TV (12 eps),Jan 2004 - Apr 2004
6013,Kobo-chan,6.58,TV (63 eps),Oct 1992 - Mar 1994
6014,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,6.58,TV (26 eps),Apr 2019 - Oct 2019
6015,Koyoi wa Halloween Night!,6.58,Music (1 eps),Oct 2020 - Oct 2020
6016,.hack//Tasogare no Udewa Densetsu,6.57,TV (12 eps),Jan 2003 - Mar 2003
6017,86 Part 2 Recaps,6.57,Special (2 eps),Nov 2021 - Mar 2022
6018,Ai Monogatari: 9 Love Stories,6.57,OVA (1 eps),Apr 1993 - Apr 1993
6019,Anime de Wakaru Shinryounaika,6.57,ONA (20 eps),Feb 2015 - Jun 2015
6020,Candy Candy: Haru no Yobigoe,6.57,Movie (1 eps),Mar 1978 - Mar 1978
6021,Comic Party,6.57,TV (13 eps),Apr 2001 - Jun 2001
6022,Dakara Boku wa, H ga Dekinai.,6.57,TV (12 eps),Jul 2012 - Sep 2012
6023,DearS,6.57,TV (12 eps),Jul 2004 - Sep 2004
6024,Dragon Ball Z: Summer Vacation Special,6.57,Special (1 eps),Jul 1992 - Jul 1992
6025,Ginga Tetsudou 999: Eternal Fantasy,6.57,Movie (1 eps),Mar 1998 - Mar 1998
6026,Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,6.57,Movie (1 eps),Nov 2015 - Nov 2015
6027,Golgo 13: Queen Bee,6.57,OVA (1 eps),May 1998 - May 1998
6028,Hoshizora no Violin,6.57,Movie (1 eps),1994 - 1994
6029,Howling,6.57,Music (1 eps),Aug 2021 - Aug 2021
6030,Huyao Xiao Hongniang: Liang Shenghua,6.57,ONA (12 eps),Mar 2021 - Jun 2021
6031,Hyakka Ryouran: Samurai Bride Specials,6.57,Special (6 eps),Jun 2013 - Nov 2013
6032,Kanojo mo Kanojo,6.57,TV (12 eps),Jul 2021 - Sep 2021
6033,Killing Bites,6.57,TV (12 eps),Jan 2018 - Mar 2018
6034,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,6.57,OVA (1 eps),2006 - 2006
6035,Kuragehime: Eiyuu Retsuden☆,6.57,Special (4 eps),Jan 2011 - Apr 2011
6036,Kuromajo-san ga Tooru!!,6.57,TV (60 eps),Apr 2012 - Feb 2014
6037,Ladies versus Butlers!,6.57,TV (12 eps),Jan 2010 - Mar 2010
6038,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,6.57,Movie (1 eps),Aug 2010 - Aug 2010
6039,Misaki no Mayoiga,6.57,Movie (1 eps),Aug 2021 - Aug 2021
6040,Nanaka 6/17 Special,6.57,Special (1 eps),Jun 2003 - Jun 2003
6041,Neo Ranga,6.57,TV (48 eps),Apr 1998 - Sep 1999
6042,Nowisee,6.57,Music (24 eps),Aug 2015 - Jul 2017
6043,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,6.57,OVA (1 eps),Mar 2014 - Mar 2014
6044,RDG: Red Data Girl,6.57,TV (12 eps),Apr 2013 - Jun 2013
6045,Ring ni Kakero 1: Nichibei Kessen-hen,6.57,TV (12 eps),Apr 2006 - Jun 2006
6046,Saint October,6.57,TV (26 eps),Jan 2007 - Jun 2007
6047,Sengoku Musou SP: Sanada no Shou,6.57,Special (1 eps),Mar 2014 - Mar 2014
6048,Sengoku Otome: Momoiro Paradox,6.57,TV (13 eps),Apr 2011 - Jun 2011
6049,Shining☆Romance,6.57,Music (1 eps),Nov 2017 - Nov 2017
6050,Sword Art Online: Sword Art Offline - Extra Edition,6.57,Special (1 eps),Apr 2014 - Apr 2014
6051,Teekyuu,6.57,TV (12 eps),Oct 2012 - Dec 2012
6052,The iDOLM@STER Million Live! 4th Anniversary PV,6.57,ONA (1 eps),Mar 2017 - Mar 2017
6053,Tistou Midori no Oyayubi,6.57,Movie (1 eps),Mar 1990 - Mar 1990
6054,Tsuyokiss,6.57,TV (12 eps),Jul 2006 - Sep 2006
6055,Wonder Beat Scramble,6.57,TV (26 eps),Apr 1986 - Nov 1986
6056,X/1999,6.57,Movie (1 eps),Aug 1996 - Aug 1996
6057,Magatsu Wahrheit: Zuerst,6.56,TV (12 eps),Oct 2020 - Dec 2020
6058,Massugu ni Ikou. 2nd Season,6.56,TV (5 eps),Mar 2004 - Apr 2004
6059,Mobile Suit Gundam NT,6.56,Movie (1 eps),Nov 2018 - Nov 2018
6060,Morita-san wa Mukuchi,6.56,OVA (1 eps),Mar 2011 - Mar 2011
6061,Nisoku Hokou,6.56,Music (1 eps),Apr 2010 - Apr 2010
6062,Norn9: Norn+Nonet,6.56,TV (12 eps),Jan 2016 - Mar 2016
6063,Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai,6.56,Special (1 eps),Sep 2007 - Sep 2007
6064,Ryuugajou Nanana no Maizoukin (TV): Nanana Nippon Mukashibanashi,6.56,Special (6 eps),Jun 2014 - Nov 2014
6065,Shining Star,6.56,TV (52 eps),Oct 2017 - Dec 2018
6066,Sora no Manimani Specials,6.56,Special (3 eps),Sep 2009 - Dec 2009
6067,Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu,6.56,Movie (1 eps),Jul 2002 - Jul 2002
6068,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),6.56,TV (26 eps),Apr 1999 - Sep 1999
6069,Spider Riders: Oracle no Yuusha-tachi,6.56,TV (26 eps),Apr 2006 - Sep 2006
6070,Spirit of Wonder: Shounen Kagaku Club,6.56,OVA (2 eps),Jan 2001 - Jul 2001
6071,Sword Art Online II: Sword Art Offline II,6.56,Special (9 eps),Oct 2014 - Jun 2015
