Rank,Title,Score,Episodes,Airing
6232,Uchuu Senkan Tiramisù II,6.54,TV (13 eps),Oct 2018 - Dec 2018
6233,With All Our Hearts,6.54,ONA (1 eps),Jan 2021 - Jan 2021
6234,Yami to Boushi to Hon no Tabibito,6.54,TV (13 eps),Oct 2003 - Dec 2003
6235,Youkai Watch,6.54,TV (214 eps),Jan 2014 - Mar 2018
6236,Yoza-Quar!,6.54,Special (6 eps),Dec 2013 - May 2014
6237,Mahou no Princess Minky Momo: Yume no Naka no Rondo,6.53,OVA (1 eps),Jul 1985 - Jul 1985
6238,Megami-ryou no Ryoubo-kun.,6.53,TV (10 eps),Jul 2021 - Sep 2021
6239,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,6.53,TV (12 eps),Oct 2018 - Dec 2018
6240,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,6.53,ONA (60 eps),Jul 2015 - Sep 2015
6241,Monster Musume no Oishasan,6.53,TV (12 eps),Jul 2020 - Sep 2020
6242,Muumin (1972),6.53,TV (52 eps),Jan 1972 - Dec 1972
6243,Night Head 2041,6.53,TV (12 eps),Jul 2021 - Sep 2021
6244,Onipan!,6.53,TV (60 eps),Apr 2022 - Jul 2022
6245,Otogi Story Tenshi no Shippo,6.53,TV (12 eps),Oct 2001 - Dec 2001
6246,Patalliro! Stardust Keikaku,6.53,Movie (1 eps),Jul 1983 - Jul 1983
6247,Persona: Trinity Soul,6.53,TV (26 eps),Jan 2008 - Jun 2008
6248,PetoPeto-san,6.53,TV (13 eps),Jul 2005 - Oct 2005
6249,Phantasy Star Online 2: Episode Oracle,6.53,TV (25 eps),Oct 2019 - Mar 2020
6250,Pokemon XY&Z: Subete no Nazo wo Tokiakase!,6.53,Special (1 eps),Dec 2015 - Dec 2015
6251,Pokemon: Pikachu Tankentai,6.53,Movie (1 eps),Jul 1999 - Jul 1999
6252,Ramen Daisuki Koizumi-san,6.53,TV (12 eps),Jan 2018 - Mar 2018
6253,Reideen,6.53,TV (26 eps),Feb 2007 - Aug 2007
6254,RobiHachi,6.53,TV (12 eps),Apr 2019 - Jun 2019
6255,Sengoku Majin Goushougun,6.53,TV (26 eps),Jul 1981 - Dec 1981
6256,Sengoku Musou,6.53,TV (12 eps),Jan 2015 - Mar 2015
6257,Shimi,6.53,Music (1 eps),Jul 2021 - Jul 2021
6258,Shuffle! Memories,6.53,TV (12 eps),Jan 2007 - Mar 2007
6259,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,6.53,ONA (10 eps),Sep 2009 - Nov 2009
6260,Stella Jogakuin Koutou-ka C³-bu,6.53,TV (13 eps),Jul 2013 - Sep 2013
6261,Sword Art Online Alternative: Gun Gale Online - Refrain,6.53,Special (1 eps),May 2018 - May 2018
6262,Teekyuu 9,6.53,TV (12 eps),Jul 2017 - Sep 2017
6263,Tenshi no Shippo Chu!,6.53,TV (11 eps),Mar 2003 - Apr 2003
6264,Touka Gettan,6.53,TV (26 eps),Apr 2007 - Sep 2007
6265,Trava: Fist Planet,6.53,OVA (4 eps),Mar 2002 - Jul 2002
6266,Uchuu Kuubo Blue Noah,6.53,TV (24 eps),Oct 1979 - Mar 1980
6267,Wake Up, Girls! Shin Shou,6.53,TV (12 eps),Oct 2017 - Jan 2018
6268,Wan Jie Qi Yuan,6.53,ONA (40 eps),Feb 2021 - Apr 2021
6269,Zinba,6.53,TV (52 eps),Aug 2013 - Oct 2013
6270,.hack//Intermezzo,6.53,Special (1 eps),Mar 2003 - Mar 2003
6271,Aimai Elegy,6.53,Music (1 eps),Dec 2010 - Dec 2010
6272,Amagami SS+ Plus Picture Drama,6.53,Special (2 eps),Oct 2012 - Oct 2012
6273,Birthday Wonderland,6.53,Movie (1 eps),Apr 2019 - Apr 2019
6274,Blood-C,6.53,TV (12 eps),Jul 2011 - Sep 2011
6275,Blue Dragon: Tenkai no Shichi Ryuu,6.53,TV (51 eps),Apr 2008 - Mar 2009
6276,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nagarete,6.53,Special (1 eps),Oct 2001 - Oct 2001
6277,Buzzer Beater,6.53,TV (13 eps),Feb 2005 - Apr 2005
6278,Carole & Tuesday: Gus to Roddy no Kaisouroku,6.53,Special (1 eps),Jul 2019 - Jul 2019
6279,Cinderella Girls Gekijou,6.53,TV (13 eps),Apr 2017 - Jun 2017
6280,Dallyeola Hani,6.53,TV (13 eps),Aug 1988 - Nov 1988
6281,Dirty Pair Flash 3,6.53,OVA (5 eps),Dec 1995 - Apr 1996
6282,Doraemon (2005) Specials,6.53,Special (? eps),Apr 2005 -
6283,Douse Nakunaru dake,6.53,Music (1 eps),Jun 2020 - Jun 2020
6284,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,6.53,Special (1 eps),Mar 1997 - Mar 1997
6285,Dragon Quest: Dai no Daibouken,6.53,Movie (1 eps),Jul 1991 - Jul 1991
6286,Final Approach,6.53,TV (13 eps),Oct 2004 - Dec 2004
6287,FLCL Alternative,6.53,Movie (1 eps),Sep 2018 - Sep 2018
6288,Fudanshi Koukou Seikatsu,6.53,TV (12 eps),Jul 2016 - Sep 2016
6289,Gin no Guardian II,6.53,TV (6 eps),Jan 2018 - Feb 2018
6290,Ginga Tetsudou 999: Diamond Ring no Kanata e,6.53,Movie (1 eps),Sep 2009 - Sep 2009
6291,Ie Naki Ko (Movie),6.53,Movie (1 eps),Mar 1980 - Mar 1980
6292,Ikkitousen: Xtreme Xecutor Specials,6.53,Special (6 eps),Jun 2010 - Nov 2010
6293,Kaibutsu Oujo Specials,6.53,Special (3 eps),Dec 2010 - Oct 2011
6294,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,6.53,Music (1 eps),Sep 2011 - Sep 2011
6295,Kanojo, Okarishimasu 2nd Season,6.53,TV (12 eps),Jul 2022 -
6296,Kokoro Toshokan,6.53,TV (13 eps),Oct 2001 - Feb 2002
6297,Kono Naka ni Hitori, Imouto ga Iru!,6.53,TV (12 eps),Jul 2012 - Sep 2012
6298,Kore ga Watashi no Goshujinsama,6.53,TV (12 eps),Apr 2005 - Jul 2005
6299,Kyousou Giga (TV) Recaps,6.53,Special (2 eps),Oct 2013 - Dec 2013
6300,22/7: 8＋3=?,6.52,Special (1 eps),Sep 2020 - Sep 2020
6301,AkaKill! Gekijou,6.52,ONA (24 eps),Jul 2014 - Dec 2014
6302,Andes Shounen Pepero no Bouken,6.52,TV (26 eps),Oct 1975 - Mar 1976
6303,Astarotte no Omocha!,6.52,TV (12 eps),Apr 2011 - Jun 2011
6304,Black Jack ONA,6.52,ONA (12 eps),Jan 2001 - Jan 2002
6305,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,6.52,Special (11 eps),May 2004 - Mar 2005
6306,D.C.III: Da Capo III,6.52,TV (13 eps),Jan 2013 - Mar 2013
6307,Dahuoji Yu Gongzhu Qun,6.52,ONA (13 eps),Aug 2021 - Oct 2021
6308,DNA² OVA,6.52,OVA (3 eps),Feb 1995 - Jun 1995
6309,Esper Mami,6.52,TV (119 eps),Apr 1987 - Oct 1989
6310,Futatsu no Kurumi,6.52,Special (1 eps),Aug 2007 - Aug 2007
6311,Gundam Evolve,6.52,OVA (15 eps),2001 - Jan 2007
6312,Haha wo Tazunete Sanzenri (Movie),6.52,Movie (1 eps),Jul 1980 - Jul 1980
6313,Hero Mask 2nd Season,6.52,ONA (9 eps),Aug 2019 - Aug 2019
6314,Himitsu no Akko-chan,6.52,TV (94 eps),Jan 1969 - Oct 1970
6315,Imouto sae Ireba Ii. (ONA),6.52,ONA (6 eps),Oct 2017 - Dec 2017
6316,Kaibutsu-kun (1980),6.52,TV (94 eps),Sep 1980 - Sep 1982
6317,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,6.52,TV (12 eps),Jul 2019 - Sep 2019
6318,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,6.52,Special (1 eps),Mar 2008 - Mar 2008
6319,Kochouki: Wakaki Nobunaga,6.52,TV (12 eps),Jul 2019 - Sep 2019
6320,La Seine no Hoshi,6.52,TV (39 eps),Apr 1975 - Dec 1975
6321,Levitating,6.52,Music (1 eps),Sep 2021 - Sep 2021
6322,Line Offline: Salaryman,6.52,TV (114 eps),Jan 2013 - Oct 2013
6323,Mahou Shoujo Site,6.52,TV (12 eps),Apr 2018 - Jun 2018
6324,Matsugae wo Musubi,6.52,Movie (1 eps),2017 - 2017
6325,Miss Monochrome The Animation 3,6.52,TV (13 eps),Oct 2015 - Dec 2015
6326,Miyakawa-ke no Kuufuku,6.52,ONA (10 eps),Apr 2013 - Jul 2013
6327,Mou Sukoshi dake,6.52,Music (1 eps),Nov 2021 - Nov 2021
6328,Naisho no Tsubomi,6.52,OVA (3 eps),Apr 2008 - Jun 2008
6329,Nyani ga Nyandaa Nyandaa Kamen,6.52,TV (83 eps),Feb 2000 - Sep 2001
6330,Perfect Sekai,6.52,Music (1 eps),Jan 2021 - Jan 2021
6331,Perman (1983),6.52,TV (526 eps),Apr 1983 - Jul 1985
6332,Phantom: Requiem for the Phantom Picture Drama,6.52,Special (9 eps),Jul 2009 - Feb 2010
6333,Renjian Zui Deyi,6.52,ONA (60 eps),Oct 2021 - May 2022
6334,Rizelmine,6.52,TV (24 eps),Apr 2002 - Dec 2002
6335,Sakugan,6.52,TV (12 eps),Oct 2021 - Dec 2021
6336,Sakugasaku,6.52,Music (1 eps),Sep 2020 - Sep 2020
6337,Sangokushi: Dai Ichi Bu - Eiyuu-tachi no Yoake,6.52,Movie (1 eps),Jan 1992 - Jan 1992
6338,Seikimatsu Occult Gakuin Specials,6.52,Special (4 eps),Oct 2010 - Jan 2011
6339,Street Fighter Zero The Animation,6.52,Movie (1 eps),Dec 1999 - Dec 1999
6340,Tales of the Abyss Special Fan Disc,6.52,Special (2 eps),Dec 2009 - Dec 2009
6341,Wan Wan Celepoo Soreyuke! Tetsunoshin,6.52,TV (51 eps),Jan 2006 - Dec 2006
6342,Xi Xing Ji: Zaijian Wukong,6.52,ONA (1 eps),May 2020 - May 2020
6343,Mahoutsukai Sally 2,6.51,TV (88 eps),Oct 1989 - Dec 1990
6344,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,6.51,Movie (1 eps),Aug 1986 - Aug 1986
6345,Morita-san wa Mukuchi.,6.51,TV (13 eps),Jul 2011 - Sep 2011
6346,Mou Ichido Luminous,6.51,Music (1 eps),Jun 2018 - Jun 2018
6347,Nande Koko ni Sensei ga!?,6.51,TV (12 eps),Apr 2019 - Jun 2019
6348,Omoi no Kakera,6.51,Special (1 eps),Mar 2016 - Mar 2016
6349,Onigamiden,6.51,Movie (1 eps),Apr 2011 - Apr 2011
6350,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,6.51,Special (13 eps),Jun 2013 - Jan 2014
6351,Ore wa Teppei,6.51,TV (28 eps),Sep 1977 - Mar 1978
6352,Osomatsu-san Short Film Series,6.51,Special (7 eps),Jan 2016 - Jul 2016
6353,Passion,6.51,Music (1 eps),Dec 2005 - Dec 2005
6354,Peace Maker Kurogane Movie 2: Yuumei,6.51,Movie (1 eps),Nov 2018 - Nov 2018
6355,Pingu in the City,6.51,TV (26 eps),Oct 2017 - Mar 2018
6356,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,6.51,Special (1 eps),Mar 2014 - Mar 2014
6357,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,6.51,Movie (1 eps),Mar 2014 - Mar 2014
6358,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,6.51,Special (6 eps),Mar 2013 - May 2013
6359,Puchimas!: Petit iDOLM@STER Episode 0,6.51,OVA (1 eps),Oct 2012 - Oct 2012
6360,Qin Shi Mingyue: Tian Xing Jiu Ge 2nd Season,6.51,ONA (30 eps),Apr 2019 - Nov 2019
6361,Redial,6.51,Music (1 eps),Mar 2013 - Mar 2013
6362,Shiawase Sou no Okojo-san,6.51,TV (51 eps),Oct 2001 - Sep 2002
6363,Softenni,6.51,TV (12 eps),Apr 2011 - Jun 2011
6364,Sonic X,6.51,TV (78 eps),Apr 2003 - Mar 2004
6365,Sore Ike! Anpanman: Shabondama no Purun,6.51,Movie (1 eps),Jul 2007 - Jul 2007
6366,Tantei Opera Milky Holmes: Alternative,6.51,Special (2 eps),Aug 2012 - Dec 2012
6367,Time Bokan,6.51,TV (61 eps),Oct 1975 - Dec 1976
6368,Tono to Issho,6.51,OVA (1 eps),Mar 2010 - Mar 2010
6369,Triage X: Recollection XOXO,6.51,OVA (1 eps),Nov 2015 - Nov 2015
6370,Xiao Mo Tou Baolu La!,6.51,ONA (13 eps),Jan 2022 - Apr 2022
6371,Yatterman,6.51,TV (60 eps),Jan 2008 - May 2009
6372,Akiba's Trip The Animation,6.51,TV (13 eps),Jan 2017 - Mar 2017
6373,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,6.51,Special (1 eps),Nov 2014 - Nov 2014
6374,Amazing Nuts!,6.51,Music (4 eps),Dec 2006 - Dec 2006
6375,Arc the Lad,6.51,TV (26 eps),Apr 1999 - Sep 1999
6376,Area 88 Movie,6.51,Movie (1 eps),Jul 1985 - Jul 1985
6377,Brand new Pastel Road!,6.51,Music (1 eps),Mar 2022 - Mar 2022
6378,Bus Gamer,6.51,TV (3 eps),Mar 2008 - Mar 2008
6379,Cardfight!! Vanguard G: Z,6.51,TV (24 eps),Oct 2017 - Apr 2018
6380,Choujikuu Seiki Orguss,6.51,TV (35 eps),Jul 1983 - Apr 1984
6381,Cinderella Girls Gekijou 3rd Season,6.51,TV (13 eps),Jul 2018 - Sep 2018
6382,Cinderella Girls Gekijou: Kayou Cinderella Theater 2nd Season,6.51,ONA (13 eps),Oct 2017 - Dec 2017
6383,Danchigai,6.51,TV (12 eps),Jul 2015 - Sep 2015
6384,DD Hokuto no Ken (2013),6.51,TV (13 eps),Apr 2013 - Jun 2013
6385,Estab-Life: Great Escape,6.51,TV (12 eps),Apr 2022 - Jun 2022
6386,Fate/Extra: Last Encore - Illustrias Tendousetsu,6.51,TV (3 eps),Jul 2018 - Jul 2018
6387,Felicia (2021),6.51,Music (1 eps),Sep 2021 - Sep 2021
6388,Fortune Quest L,6.51,TV (26 eps),Oct 1997 - May 1998
6389,Future Card Buddyfight Battsu,6.51,TV (52 eps),Apr 2017 - Mar 2018
6390,Future Card Buddyfight Triple D,6.51,TV (51 eps),Apr 2016 - Mar 2017
6391,Fuuka,6.51,TV (12 eps),Jan 2017 - Mar 2017
6392,Gegege no Kitarou (1985),6.51,TV (108 eps),Oct 1985 - Feb 1988
6393,Gundam vs Hello Kitty,6.51,ONA (3 eps),Mar 2019 - Jan 2020
6394,HenSemi (TV),6.51,TV (13 eps),Apr 2011 - Jul 2011
6395,Honoo no Mirage,6.51,TV (13 eps),Jan 2002 - Apr 2002
6396,Hua Jianghu: Huan Shi Men Sheng,6.51,ONA (20 eps),Sep 2017 - Jan 2018
6397,IDOLiSH7 Special Program: Kimi to Furikaeranaito!,6.51,Special (1 eps),Apr 2018 - Apr 2018
6398,Je T'aime,6.51,OVA (1 eps),Jul 2010 - Jul 2010
6399,K: Missing Kings - Manner Movie,6.51,Movie (1 eps),Jul 2014 - Jul 2014
6400,Kamen Rider Den-O: Imagin Anime 2,6.51,OVA (12 eps),Nov 2008 - Nov 2008
6401,Kigyou Senshi Arslan,6.51,Special (6 eps),Oct 2016 - Oct 2016
6402,Kinkyuu Hasshin Saver Kids,6.51,TV (50 eps),Feb 1991 - Feb 1992
6403,Koi to Uso,6.51,TV (12 eps),Jul 2017 - Sep 2017
6404,Koukaku Kidoutai Arise: Another Mission,6.51,Special (1 eps),Jun 2013 - Jun 2013
6405,Koukaku no Pandora,6.51,TV (12 eps),Jan 2016 - Mar 2016
6406,Kurenai Sanshirou,6.51,TV (26 eps),Apr 1969 - Sep 1969
6407,Ling Yu 5th Season,6.51,ONA (12 eps),Jul 2017 - Oct 2017
6408,91 Days: Mijikai Rousoku,6.50,Special (1 eps),Aug 2016 - Aug 2016
6409,Akashic Re:cords,6.50,ONA (1 eps),Oct 2016 - Oct 2016
6410,Astro Boy: Tetsuwan Atom - Getsumen Kichi - Kieta Robot no Nazo,6.50,Movie (1 eps),May 2004 - May 2004
6411,Atarashii Sekai,6.50,Music (1 eps),Mar 2008 - Mar 2008
6412,Bakugan Battle Brawlers: New Vestroia,6.50,TV (52 eps),Mar 2010 - Mar 2011
6413,Blood Lad: Kanketsu Kinen,6.50,ONA (1 eps),Jan 2017 - Jan 2017
6414,Blossom,6.50,Movie (1 eps),Mar 2012 - Mar 2012
6415,Break Blade: Virgins War,6.50,Special (1 eps),Aug 2014 - Aug 2014
6416,Cinnamon the Movie,6.50,Movie (1 eps),Dec 2007 - Dec 2007
6417,Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e Picture Drama,6.50,Special (1 eps),Apr 2016 - Apr 2016
6418,Di Gi Charat Summer Special 2000,6.50,Special (4 eps),Aug 2000 - Aug 2000
6419,Di Gi Charat Tsuyu Specials,6.50,Special (2 eps),Jun 2001 - Jun 2001
6420,Dororon Enma-kun Meeramera,6.50,TV (12 eps),Apr 2011 - Jun 2011
6421,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,6.50,Special (1 eps),Dec 1993 - Dec 1993
6422,Entotsu Machi no Poupelle,6.50,Movie (1 eps),Dec 2020 - Dec 2020
6423,Fake,6.50,OVA (1 eps),Apr 1998 - Apr 1998
6424,Futon no Naka kara Detakunai,6.50,Music (1 eps),Jan 2018 - Jan 2018
6425,Gegege no Kitarou (1971),6.50,TV (45 eps),Oct 1971 - Sep 1972
6426,Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,6.50,Special (1 eps),Oct 1980 - Oct 1980
6427,Gundam Build Fighters Specials,6.50,Special (3 eps),Mar 2014 - Jun 2014
6428,Gundam: G no Reconguista Movie II - Bellri Gekishin,6.50,Movie (1 eps),Feb 2020 - Feb 2020
6429,Hakubo,6.50,Movie (1 eps),Jun 2019 - Jun 2019
6430,Hi☆sCoool! SeHa Girls,6.50,TV (13 eps),Oct 2014 - Dec 2014
6431,Hitorigurashi no Shougakusei,6.50,ONA (10 eps),Oct 2017 - Dec 2017
6432,Inochi no Chikyuu: Dioxin no Natsu,6.50,Movie (1 eps),Aug 2001 - Aug 2001
6433,Kagaku Ninja-tai Gatchaman F,6.50,TV (48 eps),Oct 1979 - Aug 1980
6434,Kaibutsu-kun,6.50,TV (49 eps),Apr 1968 - Mar 1969
6435,Ketsuekigata-kun!,6.50,TV (12 eps),Apr 2013 - Jun 2013
6436,Kidou Keisatsu Patlabor: Reboot,6.50,Movie (1 eps),Oct 2016 - Oct 2016
6437,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kankichi Saigo no Hi,6.50,Special (1 eps),Sep 2016 - Sep 2016
6438,Kyoushirou to Towa no Sora Specials,6.50,Special (6 eps),Jul 2007 - Aug 2007
6439,Love Get Chu,6.50,TV (25 eps),Apr 2006 - Sep 2006
6440,Loveless Specials,6.50,Special (6 eps),Nov 2005 - Apr 2006
6441,Madoromi no Vevara,6.50,ONA (1 eps),Jul 2019 - Jul 2019
6442,Mahou no Idol Pastel Yumi,6.50,TV (25 eps),Mar 1986 - Aug 1986
6443,Miru Tights: Cosplay Satsuei Tights,6.50,Special (1 eps),Aug 2019 - Aug 2019
6444,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,6.50,ONA (10 eps),Sep 2016 - Mar 2017
6445,Nyoro-n Churuya-san,6.50,ONA (13 eps),Feb 2009 - May 2009
6446,Persona 4 the Golden Animation: Thank you Mr. Accomplice,6.50,Special (1 eps),Dec 2014 - Dec 2014
6447,Power Stone,6.50,TV (26 eps),Apr 1999 - Sep 1999
6448,Puso Ni Comi,6.50,ONA (20 eps),Jan 2019 - May 2019
6449,Puzzle & Dragons Cross,6.50,TV (89 eps),Jul 2016 - Mar 2018
6450,Ro-Kyu-Bu! SS Recap,6.50,Special (1 eps),Aug 2013 - Aug 2013
6451,Sangokushi: Dai Ni Bu - Choukou Moyu!,6.50,Movie (1 eps),Mar 1993 - Mar 1993
6452,Shounen Hollywood: Holly Stage for 50,6.50,TV (13 eps),Jan 2015 - Apr 2015
6453,Slow Step,6.50,OVA (5 eps),Jun 1991 - Nov 1991
6454,Taiho Shichau zo in America,6.50,Special (1 eps),Mar 2002 - Mar 2002
6455,Tentai Senshi Sunred: Short Corner,6.50,Special (4 eps),Feb 2009 - Apr 2009
6456,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,6.50,TV (26 eps),Apr 1997 - May 1997
6457,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,6.50,TV (12 eps),Jul 2016 - Sep 2016
6458,Turn A Gundam I Movie: Earth Light,6.50,Movie (1 eps),Feb 2002 - Feb 2002
6459,White Album,6.50,TV (13 eps),Jan 2009 - Mar 2009
6460,Windaria,6.50,Movie (1 eps),Jul 1986 - Jul 1986
6461,Yaku nara Mug Cup mo,6.50,TV (12 eps),Apr 2021 - Jun 2021
6462,Yakusoku (ONA),6.50,ONA (1 eps),Aug 2013 - Aug 2013
6463,Yami Shibai 2,6.50,TV (13 eps),Jul 2014 - Sep 2014
6464,Yoru no Yatterman,6.50,TV (12 eps),Jan 2015 - Mar 2015
6465,Z/X: Ignition,6.50,TV (12 eps),Jan 2014 - Apr 2014
6466,Miru Tights,6.49,ONA (12 eps),May 2019 - Jul 2019
6467,One Piece: Cry Heart,6.49,Special (3 eps),Jan 2014 - Apr 2015
6468,Phantom The Animation,6.49,OVA (3 eps),Feb 2004 - Nov 2004
6469,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,6.49,Special (1 eps),Sep 2006 - Sep 2006
6470,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,6.49,Special (1 eps),Jul 2003 - Jul 2003
6471,Pokemon: Pika Pika Hoshizora Camp,6.49,Movie (1 eps),Jul 2002 - Jul 2002
6472,Pokemon: Pikachu no Fuyuyasumi,6.49,OVA (2 eps),Dec 1998 - Dec 1998
6473,Pucca 3,6.49,TV (26 eps),Dec 2018 - Oct 2019
6474,Qian Cong Shou,6.49,ONA (16 eps),Jan 2022 - Apr 2022
6475,Seizei Ganbare! Mahou Shoujo Kurumi,6.49,ONA (25 eps),Jul 2017 - Jun 2018
6476,Senran Kagura Estival Versus: Mizugi-darake no Zenyasai,6.49,OVA (1 eps),Mar 2015 - Mar 2015
6477,Shin Minashigo Hutch,6.49,TV (26 eps),Apr 1974 - Sep 1974
6478,Shining Tears X Wind,6.49,TV (13 eps),Apr 2007 - Jun 2007
6479,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,6.49,Music (1 eps),Jan 2012 - Jan 2012
6480,Shirogane no Ishi: Argevollen,6.49,TV (24 eps),Jul 2014 - Dec 2014
6481,SKET Dance: SD Character Flash Anime,6.49,ONA (16 eps),Mar 2011 - Oct 2011
6482,Sore Ike! Anpanman: Black Nose to Mahou no Uta,6.49,Movie (1 eps),Jul 2010 - Jul 2010
6483,Souryuuden,6.49,OVA (12 eps),Jun 1991 - Mar 1993
6484,Taiyou no Ouji: Horus no Daibouken,6.49,Movie (1 eps),Jul 1968 - Jul 1968
6485,Teekyuu 2 Specials,6.49,Special (2 eps),Oct 2013 - Oct 2013
6486,To Heart 2,6.49,TV (13 eps),Oct 2005 - Jan 2006
6487,Toaru Kagaku no Accelerator: Tobidase Ippou-san - Hachamecha Kaishingeki,6.49,Special (1 eps),Oct 2019 - Oct 2019
6488,Touken Ranbu: Hanamaru - Makuai Kaisouroku,6.49,Movie (1 eps),Dec 2017 - Dec 2017
6489,Trouble Chocolate,6.49,TV (20 eps),Oct 1999 - Mar 2000
6490,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,6.49,Special (1 eps),Mar 2010 - Mar 2010
6491,Wonder 3,6.49,TV (52 eps),Jun 1965 - Jun 1966
6492,Xiao Mo Tou Baolu La! 2,6.49,ONA (13 eps),Apr 2022 - Jul 2022
6493,Yoroshiku Mechadock,6.49,TV (30 eps),Sep 1984 - Mar 1985
6494,Yuugen Kaisha,6.49,OVA (4 eps),Aug 1994 - Feb 1995
6495,Yuuki Yuuna wa Yuushabu Shozoku 2,6.49,Movie (1 eps),Apr 2017 - Apr 2017
6496,Yuuki Yuuna wa Yuushabu Shozoku 3,6.49,Movie (1 eps),Jul 2017 - Jul 2017
6497,100-man no Inochi no Ue ni Ore wa Tatteiru,6.49,TV (12 eps),Oct 2020 - Dec 2020
6498,Ani x Para: Anata no Hero wa Dare desu ka,6.49,Special (15 eps),Nov 2017 - Aug 2022
6499,Aozora Shoujo-tai,6.49,OVA (7 eps),Oct 1994 - Aug 1996
6500,Arano no Sakebi Koe: Hoero, Buck,6.49,Special (1 eps),Jan 1981 - Jan 1981
6501,Brothers Conflict: Setsubou,6.49,Special (1 eps),Feb 2014 - Feb 2014
6502,Burenai Ai de,6.49,Music (1 eps),Aug 2014 - Aug 2014
6503,Canaan: Minorikawa Report 201X Shanghai,6.49,Special (1 eps),Feb 2010 - Feb 2010
6504,Cardfight!! Vanguard G,6.49,TV (48 eps),Oct 2014 - Oct 2015
6505,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,6.49,TV (12 eps),Jul 2021 - Sep 2021
6506,ClassicaLoid 2nd Season,6.49,TV (25 eps),Oct 2017 - Mar 2018
6507,Comic Party Revolution,6.49,TV (13 eps),Apr 2005 - Jun 2005
6508,Cross Fight B-Daman,6.49,TV (52 eps),Oct 2011 - Sep 2012
6509,Dame x Prince Anime Caravan,6.49,TV (12 eps),Jan 2018 - Mar 2018
6510,Detective Conan: The Magician of Starlight,6.49,Movie (1 eps),2012 - 2012
6511,Dog Days'': Limone Resort Tenbou Onsen!,6.49,Special (1 eps),Aug 2015 - Aug 2015
6512,Doraemon and Itchy the Stray,6.49,Special (1 eps),Jan 1987 - Jan 1987
6513,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV Episode 0,6.49,Special (1 eps),Jul 2022 - Jul 2022
6514,Fushigi no Umi no Nadia Omake Gekijou,6.49,Special (10 eps),Feb 2003 - Feb 2003
6515,Fuyu no Sonata: Joshou - Hatsuyuki no Negai,6.49,Special (1 eps),Oct 2009 - Oct 2009
6516,Gyakuten Saiban: Sono "Shinjitsu", Igi Ari!,6.49,TV (24 eps),Apr 2016 - Sep 2016
6517,Hare Tokidoki Buta (TV),6.49,TV (61 eps),Jul 1997 - Sep 1998
6518,He Wei Dao x Daojian Shenyu Alicization,6.49,ONA (1 eps),Oct 2019 - Oct 2019
6519,HenSemi,6.49,OVA (2 eps),Jul 2010 - Mar 2011
6520,Hidamari Sketch: Chou Hidamatsuri Special,6.49,Special (1 eps),Dec 2007 - Dec 2007
6521,iDOLM@STER Xenoglossia,6.49,TV (26 eps),Apr 2007 - Sep 2007
6522,Joshikousei: Girl's High Specials,6.49,Special (3 eps),May 2006 - Sep 2006
6523,Kanokon: Manatsu no Dai Shanikusai Specials,6.49,Special (2 eps),Nov 2009 - Dec 2009
6524,KO Seiki Beast Sanjuushi,6.49,OVA (7 eps),May 1992 - Nov 1993
6525,Aikatsu Planet!,6.48,TV (24 eps),Jan 2021 - Jun 2021
6526,Amon: Devilman Mokushiroku,6.48,OVA (1 eps),May 2000 - May 2000
6527,Bakuon!!,6.48,TV (12 eps),Apr 2016 - Jun 2016
